ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,MONTH,YEAR,DEPTH,SEVERITY_CODE,BLEACHING_SEVERITY,REMARKS,SOURCE,REFERENCE_CODE,COUNTRY_CODE
1779,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Great Palm, Sinballa Point",-18.68378,146.58243,4,1998,,3,Low,In patches could be scored a 1.,Berkelmans & Oliver (1999),,AUS_GBR
1778,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Great Palm, unnamed bay",-18.69659,146.5976,4,1998,,3,Low,,Berkelmans & Oliver (1999),,AUS_GBR
1288,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Great Palm, unnamed bay",-18.69659,146.5976,4,1998,,3,Low,,Berkelmans & Oliver (1999),,AUS_GBR
2601,Pacific,Southwest Pacific,Fiji,Great Sea Reef,-16.239,179.302,4,2000,2-3m,0,Low,"Shallow reef slopes on the outer andinner sides of a barrier reef. Approx.60% coral cover, dominated by Acroporahyacinthus","Cumming, R. L., M.A. Toscano, E.R. Lovell, B.A. Carlson, N.K. Dulvy, A. Hughes, J.F. Koven, N.J., Quinn, H.R Sykes, O.J.S. Taylor, D. Vaughan, 2002. Mass coral bleaching in the Fiji Islands, 2000. Proc. 9th Int. Coral Reef Symp, Bali, Indonesia.",12786,FJI
353,Americas,U.S. Caribbean,Florida (USA),"Grecian rocks, Florida",25.1175,-80.3159,,1998,,2,Low,50,Reef Check Data 2157,0,USA_FLO
584,Americas,U.S. Caribbean,Florida (USA),"Grecian rocks, Florida",25.1175,-80.3159,5,1999,,2,Low,bleaching,http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html,0,USA_FLO
5925,Americas,Northern Caribbean,Bahamas,Green Cay (D15),24.59583,-77.69333,8,1998,11.1,1,Low,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Bahamas-1998B,,BHS
899,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Green Is, NE side",-16.76902,145.99124,4,1998,,3,Low,,Berkelmans & Oliver (1999),,AUS_GBR
1468,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Green Is, NE side",-16.76902,145.99124,4,1998,,3,Low,,Berkelmans & Oliver (1999),,AUS_GBR
1469,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Green Is, NW side",-16.76902,145.99124,4,1998,,2,Low,,Berkelmans & Oliver (1999),,AUS_GBR
900,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Green Is, NW side",-16.76902,145.99124,4,1998,,2,Low,,Berkelmans & Oliver (1999),,AUS_GBR
6465,Americas,Northern Caribbean,Jamaica,Green Island,18.39158,-78.28452,8,2000,5.6,1,Low,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000,,JAM
6473,Americas,Northern Caribbean,Jamaica,Green Island East,18.41425,-78.27095,8,2000,12.3,1,Low,,Atlantic and Gulf Rapid Reef Assessment (AGRRA) Database (www.agrra.org). Batch: Jamaica-2000,,JAM
2383,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Green Island Reef,-16.769,145.9912,,1980,,-1,Low,,GBRMPA  Historical Bleaching Database,0,AUS_GBR
2384,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Green Island Reef,-16.769,145.9912,,1992,,0,Low,,GBRMPA  Historical Bleaching Database,0,AUS_GBR
2385,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Green Island Reef,-16.769,145.9912,,1994,,0,Low,,GBRMPA  Historical Bleaching Database,0,AUS_GBR
2870,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Green Island Reef,-16.7675,145.9923,3,2002,,3,Low,lots of yellow and white on east side of reef ,GBRMPA Data 2002,,AUS_GBR
4376,Australia,Australia and Papua New Guinea,Australia,"Green Island, North Great Barrier Reef",-16.77,145.98,3,2006,2-6m,0,Low,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>Personal communication to Reefbase",,AUS
475,Pacific,Micronesia,Northern Mariana Islands,"Grotto Cave dive site, Saipan, Northern Mariana Islands",15.2,145.7,7,2001,,1,Low,occasional bleached coral,http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_reports,0,NMI
1939,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Grub Rf,-14.00652,143.97715,4,1998,,0,Low,,Berkelmans & Oliver (1999),,AUS_GBR
508,Pacific,Southwest Pacific,Solomon Islands,Guadalcanal,-9.7951,159.7996,3,2000,15m,1,Low,bleaching,Coral Listserver,0,SLB
385,Pacific,Southwest Pacific,Solomon Islands,Guadalcanal,-9.7951,159.7996,11,1998,,0,Low,no bleaching,Coral Listserver,0,SLB
219,Americas,Eastern Caribbean,Guadeloupe,Guadaloupe,16.3727,-61.6516,,1998,,3,Low,severe bleaching,"Wilkinson, Clive",0,GLP
756,Americas,Eastern Caribbean,Guadeloupe,Guadaloupe,16.3727,-61.6516,,1999,,3,Low,50% bleaching,GCRMN 2000. Chapter 17,0,GLP
2209,Americas,Eastern Caribbean,Guadeloupe,Guadeloupe,16.25,-61.83333333,,1998,,3,Low, ,ReefBase,8838,GLP
2552,Pacific,Micronesia,Federated States of Micronesia,Guam,13.433,144.65,9,1994,to 25m,3,Low,"68% of taxa encountered bleachedhard corals are heavily bleached Seriatopora aculeta - acutelyMontipora sp, Acropora sp moderate to heavy Poritid bleached littleGoniastrea edwardsi, Montastraea curta - severely Lobophytum - severe","Paulay, G. & Y. Benayahu 1999.  Pattern and consequences of coral bleaching in Micronesia (Majuro and Guam) in 1992-1994.  Micronesica 31 (2): 109-124",,FSM
352,Pacific,Micronesia,Guam,Guam Double Reef,13.6,144.83,,1998,,2,Low,50,Reef Check Data 2057,0,GUM
3962,Americas,Northern Caribbean,Cuba,Guardalavaca Beach,21.1167,-75.867,10,2003,6-30M,1,Low,Moderate bleaching (20-30%) at 6-30 m deep. Oct. 2003.,Personal communication to ReefBase by Pedro M. Alcolado [alcolado@ama.cu] on behalf of the ScubaCuba Sierra Mar of  Cubanac‡n N‡utica Volunteer Real Time Monitoring Network.,,CUB
1445,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Gubbins Rf,-15.71098,145.39432,4,1998,,3,Low,,Berkelmans & Oliver (1999),,AUS_GBR
876,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Gubbins Rf,-15.71098,145.39432,4,1998,,3,Low,,Berkelmans & Oliver (1999),,AUS_GBR
79,Middle East,Red Sea - Gulf of Aden,Yemen (Gulf of Aden),Gulf of Aden,12.0159,46.9841,8,1998,,0,Low,no bleaching,NOAA database,0,YEM_ADE
204,Americas,Mesoamerica,Mexico,Gulf of California,24.781,-110.4833,10,1997,,2,Low,25%,"Wilkinson, Clive",0,MEX
41,Americas,Southern Tropical America,Panama,Gulf of Chiriqui region,7.9357,-82.0478,4,1998,,3,Low,50% to 90% corals experienced at least partial bleaching,Coral Listserver,0,PAN
2337,Asia,South Asia,India,Gulf of Kutch ( Katchchh ),22.53333333,69.75,,1998,,1,Low,"The corals of the Gulf of Kutch were less affected which could be due to a graeter tolerance of higher sea temperatures resulting from their occurrence in the extreme arid conditions in the north-west of India (Wafar,1999). ",ReefBase,10155,IND
54,Asia,South Asia,India,Gulf of Kutch on the northerly Gujarat coast,22.559,69.3347,5,1998,,2,LOW,10 to 30 % bleaching,Coral Listserver,0,IND
232,Asia,South Asia,India,Gulf of Mannar,9.2912,79.1852,6,1998,,3,Low,60%,CORDIO and GCRMN 2002,0,IND
1811,Asia,South Asia,India,Gulf of Mannar,8.866666667,78.65,5,1998,,3,Low," A subsequent survey revealed that mortality was 72.6%. A decrease in the biodiversity of these reefs was reported. Further, several areas were covered with algae to a large extent.",ReefBase,9807,IND
7226,Asia,South Asia,India,Gulf of Mannar,9.01,78.71,,2005,0.5-4.5 m,-1,Low,"% of coral bleached - 14.6 %The incidence of bleaching was not uniform every year. Bleaching in corals has become an annual phenomenon in GoM since 2005 during summer (April to June). Temperature level over 31.0_C causes bleaching. High temperature during summer (April-June)","Report submitted by : Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in",,IND
7227,Asia,South Asia,India,Gulf of Mannar,9.01,78.71,,2006,,-1,Low,"% bleached - 15.6 %The incidence of bleaching was not uniform every year. Bleaching in corals has become an annual phenomenon in GoM since 2005 during summer (April to June). Temperature level over 31.0_C causes bleaching.","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in",,IND
7228,Asia,South Asia,India,Gulf of Mannar,9.01,78.71,,2007,0.5-4.5 m,-1,Low,"Percent of coral bleached - 12.9%The incidence of bleaching was not uniform every year. Bleaching in corals has become an annual phenomenon in GoM since 2005 during summer (April to June). Temperature level over 31.0_C causes bleaching. High temperature during summer (April-June)","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in",,IND
7229,Asia,South Asia,India,Gulf of Mannar,9.01,78.71,,2008,0.5-4.5 m,-1,Low,"Percent of coral bleached : 10.5%The incidence of bleaching was not uniform every year. Bleaching in corals has become an annual phenomenon in GoM since 2005 during summer (April to June). Temperature level over 31.0_C causes bleaching. High temperature during summer (April-June)","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in",,IND
7230,Asia,South Asia,India,Gulf of Mannar,9.01,78.71,,2009,0.5-4.5 m,-1,Low,"Percentage of live coral bleached - 8.93%The incidence of bleaching was not uniform every year. Bleaching in corals has become an annual phenomenon in GoM since 2005 during summer (April to June). Temperature level over 31.0_C causes bleaching. High temperature during summer (April-June)","Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in",,IND
7231,Asia,South Asia,India,Gulf of Mannar,9.01,78.11,,2010,,-1,Low,Survey conducted on May to June 2010. Percentage of live coral bleached is 9.46%,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
7232,Asia,South Asia,India,Gulf of Mannar,9.01,78.11,7,2010,,-1,Low,Percent of live coral bleached is 9.78%. The percentage of live coral bleached is the average of percentage of live coral bleached in 11 islands which  the survey was conducted. The coordinate is based on the locality name as the actual cordinates of the survey was not available from the report,"Report source: Dr. J.K Patterson Edwards, Director, SDMRI Tamil Nadu India E-mail: edwardjkpatterson@yahoo.co.in.",,IND
3893,Asia,South Asia,India,Gulf Of Mannar,9.2912,79.1852,2,2002,shallow,-1,Low,"Further bleaching in 2002 that killed many of the remaining non-massive corals. The massive corals also bleached, butmost recovered rapidly.","Coral Bleaching and Mortality _ the 1998 Event 4 Years Later and Bleaching to 2002. In: C.R. Wilkinson (ed.), Status of coral reefs of the world:2002. GCRMN Report, Australian Institute of Marine Science, Townsville. Chapter 1, pp 33-44",13890,IND
4399,Americas,U.S. Caribbean,Florida (USA),"Gulf Stream Reef Boynton Beach, Florida",26.516,-80.033,9,2006,,1,Low,"Meandrina meandrites colonies on Gulf Stream Reef Boynton Beach, Florida have been observed to bleach and recover on a predictable annual cycle. Six years of observation (2000 to 2005) has documented this occurrence. The annual onset of bleaching begins within days following the autumnal equinox, suggesting this phenomenon is likely triggered by shortening day length.","Maze Coral  Meandrina meandrites)  Autumnal Bleaching Cycle Gulf Stream Reef, Boynton Beach, Florida website. http://hometown.aol.com/etichscuba/page1.html",,USA_FLO
2822,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Gull Reef,-15.0052,145.5689,3,2002,,1,Low,fluoros,GBRMPA Data 2002,,AUS_GBR
1098,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Gumbrell Is,-20.1,148.60833,4,1998,,3,Low,,Berkelmans & Oliver (1999),,AUS_GBR
1667,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Gumbrell Is,-20.1,148.60833,4,1998,,3,Low,,Berkelmans & Oliver (1999),,AUS_GBR
3021,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Gumbrell Reef,-20.1003,148.6073,3,2002,,3,Low,,GBRMPA Data 2002,,AUS_GBR
497,Pacific,Southeast and Central Pacific,Tonga,Ha'apai group,-19.7833,-174.45,3,2000,,1,Low,bleaching,Coral Listserver,0,TON
2088,Asia,South Asia,Maldives,Haa Dhaalu ( South Thiladhunmathi ),6.903333333,72,,1998,,2,Low, Moderate bleaching,ReefBase,10155,MDV
6735,Pacific,Southeast and Central Pacific,French Polynesia,"Haapiti, Moorea",-17.515618,-149.91941,4,2007,,2,Low,Percentage affected is an average of partially bleached corals (32.3%) and completely bleached corals (14.5%).,"Penin, L., M. Adjeroud, M. Schrimm and H.S. Lenihan, 2007. High spatial variability in coral bleaching around Moorea (French Polynesia): patterns across locations and water depths. C. R. Biologies 330: 171-181pp",27147,PYF
762,Asia,North and East Asia,Japan,Hachijo Islands,33.083,139.8,,1998,,2,Low,Moderate bleaching; 30-40% bleaching,GCRMN 2000. Chapter 1,0,JPN
3241,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Hackie Reef,-22.2637,152.4038,3,2002,,0,Low,,GBRMPA Data 2002,,AUS_GBR
2706,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Haggerston Reef,-12.03,143.3014,3,2002,,0,Low,,GBRMPA Data 2002,,AUS_GBR
1988,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Haggerstone Is,-12.03145,143.30027,4,1998,,1,Low,,Berkelmans & Oliver (1999),,AUS_GBR
220,Americas,Northern Caribbean,Haiti,Haiti,18.9211,-72.6752,9,1998,,3,Low,,"Wilkinson, Clive",0,HTI
560,Americas,Mesoamerica,Belize,Half Moon Caye,17.2,-87.5333,10,1999,,1,Low,low bleaching,Coral Listserver,0,BLZ
2230,Americas,Mesoamerica,Belize,Half Moon Caye,17.15,-87.56666667,,1995,20,3,Low,Widespread,ReefBase,6622,BLZ
3242,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Half Moon Reef,-22.0107,152.729,3,2002,,0,Low,,GBRMPA Data 2002,,AUS_GBR
1353,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Half Moon Rf,-22.01228,152.728,4,1998,,0,Low,,Berkelmans & Oliver (1999),,AUS_GBR
1208,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Half Moon Rf,-22.01228,152.728,4,1998,,0,Low,,Berkelmans & Oliver (1999),,AUS_GBR
3927,Middle East,Persian Gulf,Bahrain,"Half Tanker, Fasht Al Adhom",26.077,50.762,9,1996,,3,Low,"All corals were bleached.Acropora arabensis - all coral bleached, some partially colonized.Platygyra daedalea - all coral bleached, some partially colonized.Cyphastrea sp. all coral bleached, some partially colonized.Coscinarea monile - all coral bleached, some partially colonized.","Uwate, K.R., J. Almeshkhas and H. Almahgani, 1997Field observation of coral bleaching in Bahrain in 1996. Directorate of Fisheries, Ministry of Works and Agricalture, State of Bahrain.",20137,BHR
1889,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Halftide Rocks,-23.15906,150.95661,4,1998,,3,LOW,,Berkelmans & Oliver (1999),,AUS_GBR
1893,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Halfway Is,-23.20001,150.97146,4,1998,,3,Low,,Berkelmans & Oliver (1999),,AUS_GBR
1968,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Halfway Is,-11.38547,142.96526,4,1998,,2,Low,,Berkelmans & Oliver (1999),,AUS_GBR
2485,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Halfway Island Reef,-23.2,150.9715,,1987,,-1,Low,,GBRMPA  Historical Bleaching Database,0,AUS_GBR
2486,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Halfway Island Reef,-23.2,150.9715,,1992,,-1,LOW,,GBRMPA  Historical Bleaching Database,0,AUS_GBR
3276,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Halfway Island Reef,-23.1984,150.9725,3,2002,,3,LOW,,GBRMPA Data 2002,,AUS_GBR
4345,Australia,Australia and Papua New Guinea,Australia,"Halfway Island, Far Southern Great Barrier Reef",-23.22,150.96,3,2006,2-3m,3,LOW,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>Personal communication to Reefbase",,AUS
4346,Australia,Australia and Papua New Guinea,Australia,"Halfway Island, Far Southern Great Barrier Reef",-23.22,150.96,3,2006,5-6m,3,LOW,,"Johnston Davidson (J.Davidson@gbrmpa.gov.au) and Gillian Goby, Climate Change Response Program, Great Barrier Reef Marine Park Authority, Townsville, Qld, Australia. <br>Personal communication to Reefbase",,AUS
2681,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Halfway Islet Reef,-11.384,142.9663,3,2002,,0,LOW,,GBRMPA Data 2002,,AUS_GBR
6873,Americas,Eastern Caribbean,Grenada,Halifax bay,12.11,-61.75,9,2010,1-3 m,-1,LOW,Bleaching start on 5 Sept 2010.,"Mr. Stephen Nimrod, St George's University.E-mail: snimrod@sgu.edu",,GRD
2896,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Hall-Thompson Reef,-17.6114,146.4528,3,2002,,3,LOW,,GBRMPA Data 2002,,AUS_GBR
1493,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Hall-Thompson Rf,-17.61291,146.45171,4,1998,,1,LOW,,Berkelmans & Oliver (1999),,AUS_GBR
924,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Hall-Thompson Rf,-17.61291,146.45171,4,1998,,1,Low,,Berkelmans & Oliver (1999),,AUS_GBR
398,Middle East,Red Sea - Gulf of Aden,Yemen,Hallaniyat Islands,17.4714,55.9973,3,1998,,0,Low,no bleaching,"Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html",0,YEM
64,Asia,Southeast Asia,Vietnam,Halong Bay,20.7752,107.1142,7,1998,,0,Low,no bleaching,NOAA database,0,VNM
2740,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Ham Reef,-13.0391,143.8712,3,2002,,0,Low,,GBRMPA Data 2002,,AUS_GBR
1947,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,Ham Rf,-13.04052,143.8701,4,1998,,0,Low,,Berkelmans & Oliver (1999),,AUS_GBR
1632,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Hamilton Is, east",-20.37405,148.96316,4,1998,,0,Low,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
1063,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Hamilton Is, east",-20.37405,148.96316,4,1998,,0,Low,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
1064,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Hamilton Is, north",-20.34167,148.96667,4,1998,,0,Low,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
1633,Australia,Australia and Papua New Guinea,Torres Strait & Great Barrier Reef,"Hamilton Is, north",-20.34167,148.96667,4,1998,,0,Low,No bleaching,Berkelmans & Oliver (1999),,AUS_GBR
