"YEAR","LAT","LON","COUNTRY","REMARKS","CODE","SEVERITY"
2005,18.35,-64.5833,"Virgin Islands (British)","Reef zones that were affected: 	Fore reef<br>

Percentage of live coral cover in the area : 	40%f<br>

	Percentage of live coral that is bleached : 	90%f<br>

Bleaching start in 	Mid-late Sept.. <br>

Other observations : 	What is left of some of the paled corals (i.e. tissue) are ñglowingî fluorescent colors","VBG","HIGH"
1998,12.05,122.9,"Philippines","Temperatures of 33-34ÁC were reported and bleaching went as deep as 28 m (temperatures 30-31ÁC) ","PHL","MEDIUM"
1998,8,98.33,"Thailand","No colonies completely bleached, 4.5% partially belached,

15% colonies bleached","THA","MEDIUM"
1997,8,98.33,"Thailand","extensive solar bleaching","THA","MEDIUM"
1997,8,98.33,"Thailand","extensive solar bleaching","THA","MEDIUM"
1995,8,98.33,"Thailand","extensive bleaching","THA","HIGH"
1997,24.3,-110.3,"Mexico","31% bleached","MEX","MEDIUM"
1998,-19.1917,146.842,"Torres Strait & Great Barrier Reef","Large areas of pale coral","AUS","MEDIUM"
1998,-19.1917,146.842,"Torres Strait & Great Barrier Reef","Large areas of pale coral","AUS","MEDIUM"
2010,8.716667,81.2,"Sri Lanka","Bleaching was observed in Pigeon Islands this year and also in some areas in Batticoloa. Bleaching in Trincomalee in Pigeon Island and Dutch bay was particularly serious. In May 2010 almost all corals in the shallows (up to about 3 m) at these two locations were bleached. So thatÍs in excess of 90% bleaching. Only the shallows to a depth of about 6m was observed. Below 4 m there was partial bleaching. Montipora aequituberculata and some Pocillopora damicornis were not affected even though they in very shallow water of about 1m in depth.","LKA","MEDIUM"
1999,18.35,-65.5,"Puerto Rico","minor bleaching","PRI","LOW"
1998,-21.1544,55.272,"R_union","some noticed","REU","LOW"
2001,-21.08,55.233,"R_union","31-50% of hard coral bleached,  1-10% of soft coral bleached.","REU","MEDIUM"
1998,2.96,-78.175,"Colombia","1% bl started July 97 on distal br tips (temps 28-29c). Dec 97 (temp 28-30c) mod. but widespread bl. Apr 98 mean bleached coral = 25%.  May 98 (temp 30.8c) all Pavonas varians bl to 3m. June 98 mean bl coral = 25%. Aug 98 reef recovery bl low. ","COL","LOW"
1998,-1.21,-90.43,"Ecuador","70-90% corals bleached","ECU","HIGH"
1987,10.81,-68.14,"Venezuela","Millepora alcicornis -  85.7% of colony bleached 

Agaricia tenuifolia-  37.5% of colony bleached 

A. agaricites - 75% bleached 

Diploria labyrinthiformis - 100% bleached 

Siderastrea siderea- 72.7% colony bleached

Stephanocoenia michelini - 50% of co","VEN","MEDIUM"
2005,14.861,122.223,"Philippines","Depth of Area bleached: 	1 _ 3m at  Reef flat to slope area<br>

Percentage of live coral cover in the area : 5%<br>

	Percentage of live coral that isbleached : 95%<br>

Type/species of coral affected : 	Most common corals known in the Philippines.","PHL","HIGH"
2007,16.43,-61.54,"Guadeloupe","<5% of recorded RKC is result of bleaching","GLP","LOW"
1999,-9.4833,147.1833,"Papua New Guinea","60% bleached at 10m in lagoon, 35% bleached on outer barrier reef","PNG","HIGH"
1998,23.5,121,"Taiwan","80% bleaching","TWN","HIGH"
1998,-4.3167,55.7333,"Seychelles","bleaching","SYC","LOW"
1998,-9.5364,50.9956,"Seychelles","49% bleached","SYC","MEDIUM"
1998,-0.5,-90.2,"Ecuador","70-90% corals bleached","ECU","HIGH"
1998,0.4,-90.4,"Ecuador","70-90% corals bleached","ECU","HIGH"
1998,0.77,-90.4,"Ecuador","70-90% corals bleached","ECU","HIGH"
1998,-1.59,-80.87,"Ecuador","moderate","ECU","MEDIUM"
2003,21,-87,"Mexico","Average Hard coral:   20%   Soft coral: 20%

Bleached Hard coral: 30%    Soft coral: 5%



Seen bleaching at the site in other years?  Yes. Last observation date on 25/7/2002..



Montastraea 	annularis, faveolata 30% bleached, Agaricial	 tennuifolia 75% bleached, Millepora 	alcicornis 40% bleached, Briareum	a sbestinum 30% bleached, Diploria 	strigosa 5% bleached.



Comments on affected species: White color only in M. alcicornis and Briareum asbestinum. Other species looking pale.

Other Comments: Other affected species: Siderastrea siderea Porites furcata Acropora palmata Eunicea sp Palythoa caribbea","MEX","MEDIUM"
2003,21,-87,"Mexico","Average Hard coral: 20% Soft coral: 20%

Bleached Hard coral: 30% Soft coral: 5%



Seen bleaching at the site in other years? Yes  and T Last Observe/Visit Date on 7/25/2002.



Montastrae a	annularis, faveolata 30% bleached, Agaricial	 tennuifolia 75% bleached, Millepora	 alcicornis 40% bleached,  30% bleached, Diploria	 strigosa 5% bleached.

Comments on affected species: White color only in M. alcicornis and Briareum asbestinum. Other species looking pale.

Other affected species: Siderastrea siderea Porites furcata Acropora palmata Eunicea sp Palythoa caribbea","MEX","MEDIUM"
1998,17.86666667,-66.43333333,"Puerto Rico"," Partial bleaching","PRI","MEDIUM"
1969,17.86666667,-66.43333333,"Puerto Rico","An intensive and extensive bleaching event occurred on coral reefs of southwestern Puerto Rico in 1969 (pers comm from Almodovar and Atwood).  The bleaching was probably caused by 38.1 cm of rain during a hurricane that preceded the bleaching (pers comm f","PRI","MEDIUM"
1981,17.86666667,-66.43333333,"Puerto Rico","Some bleaching of hard corals occurred on the reefs of western and southwestern Puerto Rico in August 1981 (Williams et al., 1987) pers comm Vicente).  A sea surface temperature positive anomaly occurred at this time (temperature at the shelf break > 29_C","PRI","MEDIUM"
1986,17.86666667,-66.43333333,"Puerto Rico","Slope corals bleached first.  Bleaching was slightly more intense in the more shallow and more light-exposed colonies.  The onset of bleaching was sudden, and the more intense bleaching occurred in November and December 1986.  In some areas half of the A.","PRI","LOW"
1998,4.9427,118.2525,"Malaysia","less than 5%","MYS","LOW"
1998,6.0361,116.0322,"Malaysia","affected 30 to 40% all live coral. Large branching acropora affected 90%","MYS","MEDIUM"
2002,6.072,100.049,"Malaysia","Symphyllia mostly affected, Porites patches - 30% bleached or partially, Acropora partially breached, shallow area not affected, surf zone-patches or extreme pale.  Boulder pillar  like (Psammocora sp?)  affected - mostly on the upper part","MYS","MEDIUM"
1998,2.894,104.072,"Peninsular","Bleaching was first recorded in March and by early May 1998, most coral observed were bleached.","MYS","MEDIUM"
2002,6.07,100.059,"Malaysia","Porites mostly affected partially bleached (15%), 

30% encrusting at shallow bleached or partially

Acropora, mostly bleached (50%), some spotted, some fully bleached, digitate and table not affected

A colony of Hydnophora rigida completely bleached","MYS","MEDIUM"
1998,6.05,100.04,"Malaysia","Acropora spp, massive corals especially patches of Porites","MYS","MEDIUM"
1998,6.05,100.04,"Malaysia","Most of sea anemone bleached","MYS","MEDIUM"
1998,6.05,100.04,"Malaysia","Almost all of the Porites colonies on the shallow reef and more than 63% of the corals in the deeper reefs bleached","MYS","HIGH"
2002,6.05,100.04,"Malaysia","Spotty bleaching of Porites colonies (about 50% of colonies affected, with 30-40% of the colony surface bleached). Dendronepthiid soft corals (normally purple) also affected with about 10 of colonies totally white. Some faviids also partially bleached.","MYS","HIGH"
1998,2.563,104.343,"Malaysia","The corals on the island of Pemanggil located further offshore were not bleached but many of the sea anemones were","MYS","LOW"
2002,5.918,102.76,"Malaysia","spotty bleaching on tops of some Porites bommies. Bleaching affected about 5-10% of the Porites colonies in the area  (casual observations during 1 hour dive)","MYS","LOW"
2002,5.913,102.717,"Malaysia","spotty bleaching on tops of Porites bommies. Bleaching affected about 5-10% of the Porites colonies in the area with  80-100 % of affected colonies bleached. No other bleaching seen. (casual observations during 1 hour dive)","MYS","LOW"
1998,5.744,103.033,"Peninsular","Bleaching was first recorded in March and by early May 1998, most coral observed were bleached.","MYS","LOW"
1998,5.85,118.33,"Malaysia","up to 30% of all species","MYS","MEDIUM"
2002,6.043,99.93,"Malaysia","Porites-mainly on the shallower part- upper part of the colony, 12m spotted.

Most colony at surf zone affected, esp encrusting. 

Symphyllia partially bleached.

1 sea anemone bleached.

Favites mostly bleached.

Deeper part (14m) not affected.","MYS","MEDIUM"
1998,2.282,104.112,"Malaysia","34% of the corals at Pulau Tinggi and 27% at Pulau Besar were bleached","MYS","MEDIUM"
2012,2.271,104.115,"Malaysia","Bleaching of entire reef and signs of white bleaching at outer edges of corals. Accelerrated since 8 April 2012 ( previous visit to reef","MYS","HIGH"
1998,9.2333,79.2,"India","All Montipora sp were bleached","IND","HIGH"
1998,9.916666667,-82.8,"Costa Rica","Bleaching was associated with the 1984 ENSO event. ","CRI","LOW"
2005,21.61,-83.1018836,"Cuba","Depth of Area bleached 	a) 12 m in patch reefs and spurs and grooves

b) 12-35 m in spurs on buttress slope	<br>

Reef zone:  a)Patch reefs on sandy bottoms and spurs and grooves 

b) Spurs on buttress slope <br>

Percentage of live coral cover in the area	: 

a) 30-40% on patch reefs and spurs and grooves 

b) 80% on buttress slope	<br>

Percentage of live coral that is bleached	 : a) 10-15% on patch reefs and spurs and grooves  b) 3% on buttress slope","CUB","LOW"
2007,16.1,-88.29,"Belize","P. porites only coral bleaching","BLZ","LOW"
2007,16.1,-88.29,"Belize","100% of recorded recently killed coral is result of bleaching; some sea fans had tumors","BLZ","HIGH"
2007,16.17,-88.34,"Belize","<5% of recorded recently killed coral is result of bleaching; 1 conch","BLZ","LOW"
2005,22.114,-81.118,"Cuba","Bleaching was observed from shallow coral heads (5 m) to reef wall (25 m). <br> 

Percentage of live coral that bleached: 50% as average<br>

Type/species of coral affected: <br>

Montastraea annularis: 94% (at 5 m deep), Siderastrea siderea: 90% (at 12-25 m deep), Montastraea faveolata: 79% (at 9-12 m deep), Montastraea cavernosa: 29% (at 9-12 m deep), Brain corals (including Diploria spp.): 34% (at 9-12 m deep)","CUB","LOW"
1997,23.9,-109.8,"Mexico","32% bleached","MEX","MEDIUM"
2005,19.93333,-87.43213,"Mexico","Number of colonies observed: 13
; Number of bleached colonies: 4","MEX","LOW"
2005,19.93205,-87.43415,"Mexico","Number of colonies observed: 4
; Number of bleached colonies: 2","MEX","LOW"
2004,19.97288,-87.4528,"Mexico","Number of colonies observed: 10
; Number of bleached colonies: 2","MEX","LOW"
2005,19.88048,-87.41197,"Mexico","Number of colonies observed: 7
; Number of bleached colonies: 1","MEX","LOW"
2005,19.93395,-87.43355,"Mexico","Number of colonies observed: 9
; Number of bleached colonies: 2","MEX","LOW"
2005,19.88328,-87.42607,"Mexico","Number of colonies observed: 24
; Number of bleached colonies: 1","MEX","LOW"
2005,19.88048,-87.41197,"Mexico","Number of colonies observed: 6
; Number of bleached colonies: 1","MEX","LOW"
2005,19.88048,-87.41197,"Mexico","Number of colonies observed: 6
; Number of bleached colonies: 1","MEX","LOW"
2005,19.88317,-87.41752,"Mexico","Number of colonies observed: 13
; Number of bleached colonies: 2","MEX","LOW"
2005,20.09945,-87.46245,"Mexico","Number of colonies observed: 26
; Number of bleached colonies: 1","MEX","LOW"
2005,20.09945,-87.46245,"Mexico","Number of colonies observed: 10
; Number of bleached colonies: 5","MEX","LOW"
2005,19.88048,-87.41197,"Mexico","Number of colonies observed: 8
; Number of bleached colonies: 3","MEX","LOW"
2005,19.88048,-87.41197,"Mexico","Number of colonies observed: 6
; Number of bleached colonies: 4","MEX","LOW"
2005,19.78693,-87.4331,"Mexico","Number of colonies observed: 15
; Number of bleached colonies: 4","MEX","LOW"
2005,19.78637,-87.42628,"Mexico","Number of colonies observed: 17
; Number of bleached colonies: 8","MEX","MEDIUM"
2005,20.0169,-87.46215,"Mexico","Number of colonies observed: 15
; Number of bleached colonies: 6","MEX","MEDIUM"
2005,20.05045,-87.47035,"Mexico","Number of colonies observed: 13
; Number of bleached colonies: 3","MEX","LOW"
2005,20.03995,-87.46965,"Mexico","Number of colonies observed: 15
; Number of bleached colonies: 4","MEX","LOW"
2005,19.88328,-87.42607,"Mexico","Number of colonies observed: 5
; Number of bleached colonies: 3","MEX","LOW"
2005,20.052,-87.46625,"Mexico","Number of colonies observed: 17
; Number of bleached colonies: 6","MEX","MEDIUM"
2005,20.052,-87.46625,"Mexico","Number of colonies observed: 17
; Number of bleached colonies: 10","MEX","MEDIUM"
2005,20.05045,-87.47035,"Mexico","Number of colonies observed: 10
; Number of bleached colonies: 6","MEX","MEDIUM"
2005,19.96697,-87.4608,"Mexico","Number of colonies observed: 32
; Number of bleached colonies: 8","MEX","MEDIUM"
2005,19.93395,-87.43355,"Mexico","Number of colonies observed: 9
; Number of bleached colonies: 6","MEX","MEDIUM"
2005,20.09945,-87.46245,"Mexico","Number of colonies observed: 23
; Number of bleached colonies: 10","MEX","MEDIUM"
2005,20.09945,-87.46245,"Mexico","Number of colonies observed: 18
; Number of bleached colonies: 4","MEX","MEDIUM"
2004,19.88317,-87.41752,"Mexico","Number of colonies observed: 12
; Number of bleached colonies: 4","MEX","MEDIUM"
2004,19.9667,-87.45312,"Mexico","Number of colonies observed: 22
; Number of bleached colonies: 9","MEX","MEDIUM"
2004,19.88317,-87.41752,"Mexico","Number of colonies observed: 8
; Number of bleached colonies: 1","MEX","LOW"
2004,19.88048,-87.41197,"Mexico","Number of colonies observed: 9
; Number of bleached colonies: 1","MEX","LOW"
2004,19.88048,-87.41197,"Mexico","Number of colonies observed: 6
; Number of bleached colonies: 2","MEX","LOW"
2004,20.05138,-87.46275,"Mexico","Number of colonies observed: 11
; Number of bleached colonies: 3","MEX","LOW"
2004,19.9667,-87.45312,"Mexico","Number of colonies observed: 15
; Number of bleached colonies: 2","MEX","LOW"
2004,20.09945,-87.46245,"Mexico","Number of colonies observed: 14
; Number of bleached colonies: 8","MEX","MEDIUM"
2004,20.05045,-87.47035,"Mexico","Number of colonies observed: 15
; Number of bleached colonies: 3","MEX","LOW"
2004,19.93333,-87.43213,"Mexico","Number of colonies observed: 16
; Number of bleached colonies: 9","MEX","MEDIUM"
2006,19.9667,-87.45312,"Mexico","Number of colonies observed: 15
; Number of bleached colonies: 3","MEX","LOW"
2006,19.9667,-87.45312,"Mexico","Number of colonies observed: 13
; Number of bleached colonies: 8","MEX","MEDIUM"
2006,19.96825,-87.45165,"Mexico","Number of colonies observed: 9
; Number of bleached colonies: 4","MEX","LOW"
2006,19.88048,-87.41197,"Mexico","Number of colonies observed: 10
; Number of bleached colonies: 10","MEX","MEDIUM"
2006,20.03753,-87.46615,"Mexico","Number of colonies observed: 5
; Number of bleached colonies: 3","MEX","LOW"
2006,19.88317,-87.41752,"Mexico","Number of colonies observed: 3
; Number of bleached colonies: 3","MEX","LOW"
2006,19.88317,-87.41752,"Mexico","Number of colonies observed: 11
; Number of bleached colonies: 9","MEX","MEDIUM"
2006,19.96697,-87.4608,"Mexico","Number of colonies observed: 9
; Number of bleached colonies: 1","MEX","LOW"
2006,19.96697,-87.4608,"Mexico","Number of colonies observed: 16
; Number of bleached colonies: 1","MEX","LOW"
2006,20.09945,-87.46245,"Mexico","Number of colonies observed: 6
; Number of bleached colonies: 4","MEX","LOW"
2006,19.88328,-87.42607,"Mexico","Number of colonies observed: 10
; Number of bleached colonies: 3","MEX","LOW"
2006,19.88328,-87.42607,"Mexico","Number of colonies observed: 10
; Number of bleached colonies: 5","MEX","LOW"
2006,20.09945,-87.46245,"Mexico","Number of colonies observed: 20
; Number of bleached colonies: 4","MEX","LOW"
2006,19.88328,-87.42607,"Mexico","Number of colonies observed: 22
; Number of bleached colonies: 1","MEX","LOW"
1987,10.781,-68.311,"Venezuela","13.5% of coral cover was pale, 4.1% bleached (3 month after bleaching start)

Five of the scleractinian corals that exhibited prolonged bleaching have predominantly massive morphologies  (Colpophyllia natans, Diploria labyrinthiformis, the ""Montastraea annularis complex,"" Porites astreoides, Stephanocoenia intersepta) and three are foliaceous (the ""Agaricia agaricites complex,""  A . tenuifolia, Leptoseris cucullata [=Helioseris cucullata]) . The milleporan, M. alcicornis, is primarily an encrusting coral. Several of the rapidly growing, branching taxa (Acropora cervicornis, A . palmata,Porites porites, ""finger Porites""), which are known to have been affected by the mass bleaching event at these sites are presumed to have mostly recovered before the point-count surveys began.","VEN","MEDIUM"
1987,10.85,-68.21,"Venezuela","Millepora alcicornis -  60% of colonies bleached (most total blech)

M. complanta - 50 % affected (many total bleach)

Agaricia tenuifolia-  25% bleached (some total belach)

A. agaricites - 75% bleached (50% total bleaching)

Diploria labyrinthiformis - ","VEN","MEDIUM"
2004,19.96697,-87.4608,"Mexico","Number of colonies observed: 21
; Number of bleached colonies: 11","MEX","MEDIUM"
2004,19.96825,-87.45165,"Mexico","Number of colonies observed: 18
; Number of bleached colonies: 8","MEX","MEDIUM"
2006,19.93333,-87.43213,"Mexico","Number of colonies observed: 7
; Number of bleached colonies: 1","MEX","LOW"
2006,19.93205,-87.43415,"Mexico","Number of colonies observed: 8
; Number of bleached colonies: 5","MEX","LOW"
2006,19.93205,-87.43415,"Mexico","Number of colonies observed: 6
; Number of bleached colonies: 5","MEX","LOW"
2006,20.05045,-87.47035,"Mexico","Number of colonies observed: 7
; Number of bleached colonies: 3","MEX","LOW"
2006,19.93395,-87.43355,"Mexico","Number of colonies observed: 21
; Number of bleached colonies: 4","MEX","LOW"
2006,19.93395,-87.43355,"Mexico","Number of colonies observed: 14
; Number of bleached colonies: 9","MEX","MEDIUM"
2006,19.93205,-87.43415,"Mexico","Number of colonies observed: 4
; Number of bleached colonies: 4","MEX","MEDIUM"
2006,20.03753,-87.46615,"Mexico","Number of colonies observed: 9
; Number of bleached colonies: 3","MEX","LOW"
2006,19.97288,-87.4528,"Mexico","Number of colonies observed: 3
; Number of bleached colonies: 3","MEX","LOW"
2006,20.05045,-87.47035,"Mexico","Number of colonies observed: 5
; Number of bleached colonies: 1","MEX","LOW"
2006,20.05045,-87.47035,"Mexico","Number of colonies observed: 6
; Number of bleached colonies: 1","MEX","LOW"
2006,20.01498,-87.46475,"Mexico","Number of colonies observed: 1
; Number of bleached colonies: 1","MEX","LOW"
2006,20.01498,-87.46475,"Mexico","Number of colonies observed: 3
; Number of bleached colonies: 1","MEX","LOW"
2004,19.96825,-87.45165,"Mexico","Number of colonies observed: 11
; Number of bleached colonies: 5","MEX","MEDIUM"
2004,20.052,-87.46625,"Mexico","Number of colonies observed: 10
; Number of bleached colonies: 2","MEX","LOW"
2004,20.052,-87.46625,"Mexico","Number of colonies observed: 11
; Number of bleached colonies: 8","MEX","MEDIUM"
2004,20.10035,-87.4638,"Mexico","Number of colonies observed: 21
; Number of bleached colonies: 18","MEX","MEDIUM"
2004,20.0169,-87.46215,"Mexico","Number of colonies observed: 10
; Number of bleached colonies: 4","MEX","LOW"
2005,19.88048,-87.41197,"Mexico","Number of colonies observed: 11
; Number of bleached colonies: 5","MEX","MEDIUM"
2005,19.88048,-87.41197,"Mexico","Number of colonies observed: 7
; Number of bleached colonies: 1","MEX","MEDIUM"
2005,20.10035,-87.4638,"Mexico","Number of colonies observed: 9
; Number of bleached colonies: 7","MEX","MEDIUM"
2005,19.93333,-87.43213,"Mexico","Number of colonies observed: 13
; Number of bleached colonies: 9","MEX","MEDIUM"
2005,20.05138,-87.46275,"Mexico","Number of colonies observed: 26
; Number of bleached colonies: 3","MEX","LOW"
2005,19.93333,-87.43213,"Mexico","Number of colonies observed: 11
; Number of bleached colonies: 6","MEX","LOW"
2005,19.88048,-87.41197,"Mexico","Number of colonies observed: 11
; Number of bleached colonies: 8","MEX","MEDIUM"
2005,19.96697,-87.4608,"Mexico","Number of colonies observed: 18
; Number of bleached colonies: 0","MEX","LOW"
2005,19.93333,-87.43213,"Mexico","Number of colonies observed: 22
; Number of bleached colonies: 6","MEX","MEDIUM"
2005,20.05138,-87.46275,"Mexico","Number of colonies observed: 11
; Number of bleached colonies: 5","MEX","MEDIUM"
2005,20.09945,-87.46245,"Mexico","Number of colonies observed: 15
; Number of bleached colonies: 3","MEX","MEDIUM"
2005,20.05138,-87.46275,"Mexico","Number of colonies observed: 18
; Number of bleached colonies: 5","MEX","MEDIUM"
2005,19.93333,-87.43213,"Mexico","Number of colonies observed: 12
; Number of bleached colonies: 9","MEX","MEDIUM"
2005,20.10035,-87.4638,"Mexico","Number of colonies observed: 9
; Number of bleached colonies: 4","MEX","MEDIUM"
2005,20.10035,-87.4638,"Mexico","Number of colonies observed: 6
; Number of bleached colonies: 5","MEX","MEDIUM"
2005,19.96825,-87.45165,"Mexico","Number of colonies observed: 3
; Number of bleached colonies: 1","MEX","LOW"
2005,19.97288,-87.4528,"Mexico","Number of colonies observed: 16
; Number of bleached colonies: 5","MEX","MEDIUM"
2005,19.97288,-87.4528,"Mexico","Number of colonies observed: 9
; Number of bleached colonies: 2","MEX","LOW"
2005,19.93395,-87.43355,"Mexico","Number of colonies observed: 9
; Number of bleached colonies: 2","MEX","LOW"
2005,19.93395,-87.43355,"Mexico","Number of colonies observed: 10
; Number of bleached colonies: 3","MEX","LOW"
2005,20.09945,-87.46245,"Mexico","Number of colonies observed: 17
; Number of bleached colonies: 5","MEX","LOW"
2005,19.78637,-87.42628,"Mexico","Number of colonies observed: 13
; Number of bleached colonies: 3","MEX","LOW"
2005,19.78637,-87.42628,"Mexico","Number of colonies observed: 11
; Number of bleached colonies: 2","MEX","LOW"
2005,20.09945,-87.46245,"Mexico","Number of colonies observed: 11
; Number of bleached colonies: 7","MEX","LOW"
2005,19.96825,-87.45165,"Mexico","Number of colonies observed: 6
; Number of bleached colonies: 4","MEX","LOW"
2004,19.93205,-87.43415,"Mexico","Number of colonies observed: 13
; Number of bleached colonies: 4","MEX","LOW"
2004,19.93205,-87.43415,"Mexico","Number of colonies observed: 12
; Number of bleached colonies: 6","MEX","LOW"
2004,19.93205,-87.43415,"Mexico","Number of colonies observed: 7
; Number of bleached colonies: 3","MEX","LOW"
2004,19.78693,-87.4331,"Mexico","Number of colonies observed: 12
; Number of bleached colonies: 5","MEX","LOW"
2004,19.78693,-87.4331,"Mexico","Number of colonies observed: 21
; Number of bleached colonies: 14","MEX","MEDIUM"
2005,19.96825,-87.45165,"Mexico","Number of colonies observed: 5
; Number of bleached colonies: 1","MEX","LOW"
2005,20.03753,-87.46615,"Mexico","Number of colonies observed: 14
; Number of bleached colonies: 5","MEX","LOW"
2005,20.03753,-87.46615,"Mexico","Number of colonies observed: 13
; Number of bleached colonies: 4","MEX","LOW"
2005,20.0169,-87.46215,"Mexico","Number of colonies observed: 12
; Number of bleached colonies: 2","MEX","LOW"
2005,20.03753,-87.46615,"Mexico","Number of colonies observed: 10
; Number of bleached colonies: 5","MEX","LOW"
2004,20.10035,-87.4638,"Mexico","Number of colonies observed: 9
; Number of bleached colonies: 2","MEX","LOW"
2004,19.97288,-87.4528,"Mexico","Number of colonies observed: 10
; Number of bleached colonies: 4","MEX","LOW"
2004,19.97288,-87.4528,"Mexico","Number of colonies observed: 10
; Number of bleached colonies: 5","MEX","LOW"
2004,19.88328,-87.42607,"Mexico","Number of colonies observed: 30
; Number of bleached colonies: 11","MEX","MEDIUM"
2005,19.9667,-87.45312,"Mexico","Number of colonies observed: 18
; Number of bleached colonies: 4","MEX","LOW"
2005,19.96825,-87.45165,"Mexico","Number of colonies observed: 6
; Number of bleached colonies: 5","MEX","LOW"
2005,19.93395,-87.43355,"Mexico","Number of colonies observed: 14
; Number of bleached colonies: 5","MEX","LOW"
2005,20.05138,-87.46275,"Mexico","Number of colonies observed: 6
; Number of bleached colonies: 4","MEX","LOW"
2006,20.03753,-87.46615,"Mexico","Number of colonies observed: 6
; Number of bleached colonies: 6","MEX","LOW"
2006,20.03753,-87.46615,"Mexico","Number of colonies observed: 8
; Number of bleached colonies: 3","MEX","LOW"
2006,20.03995,-87.46965,"Mexico","Number of colonies observed: 9
; Number of bleached colonies: 6","MEX","LOW"
2006,19.88317,-87.41752,"Mexico","Number of colonies observed: 12
; Number of bleached colonies: 10","MEX","LOW"
2006,19.88317,-87.41752,"Mexico","Number of colonies observed: 14
; Number of bleached colonies: 6","MEX","LOW"
1998,0.5028,-90.4278,"Ecuador","Psammacora stellata 86.7% bleached ","ECU","HIGH"
1998,20.5,-87.05,"Mexico"," Moderate bleaching","MEX","MEDIUM"
2000,29.5,49,"Kuwait","40% bleaching","KWT","MEDIUM"
2005,18.68084,-87.71415,"Mexico","Number of colonies observed: 3
; Number of bleached colonies: 1","MEX","LOW"
2005,18.68092,-87.71259,"Mexico","Number of colonies observed: 15
; Number of bleached colonies: 9","MEX","MEDIUM"
2005,18.74183,-87.6744,"Mexico","Number of colonies observed: 1
; Number of bleached colonies: 0","MEX","LOW"
2005,18.71956,-87.69945,"Mexico","Number of colonies observed: 32
; Number of bleached colonies: 8","MEX","MEDIUM"
2005,18.70703,-87.70684,"Mexico","Number of colonies observed: 18
; Number of bleached colonies: 3","MEX","LOW"
2005,18.70703,-87.70684,"Mexico","Number of colonies observed: 20
; Number of bleached colonies: 6","MEX","LOW"
2005,18.71992,-87.70112,"Mexico","Number of colonies observed: 13
; Number of bleached colonies: 0","MEX","LOW"
2005,18.71992,-87.70112,"Mexico","Number of colonies observed: 10
; Number of bleached colonies: 1","MEX","LOW"
2005,18.68064,-87.71131,"Mexico","Number of colonies observed: 32
; Number of bleached colonies: 22","MEX","MEDIUM"
2005,18.72411,-87.69834,"Mexico","Number of colonies observed: 12
; Number of bleached colonies: 7","MEX","MEDIUM"
2005,18.72411,-87.69834,"Mexico","Number of colonies observed: 18
; Number of bleached colonies: 5","MEX","MEDIUM"
2005,18.72411,-87.69834,"Mexico","Number of colonies observed: 20
; Number of bleached colonies: 6","MEX","MEDIUM"
2005,18.724,-87.69676,"Mexico","Number of colonies observed: 27
; Number of bleached colonies: 5","MEX","MEDIUM"
2005,18.71956,-87.69773,"Mexico","Number of colonies observed: 17
; Number of bleached colonies: 3","MEX","MEDIUM"
2005,18.71956,-87.69773,"Mexico","Number of colonies observed: 20
; Number of bleached colonies: 4","MEX","MEDIUM"
2005,18.71992,-87.70112,"Mexico","Number of colonies observed: 11
; Number of bleached colonies: 2","MEX","LOW"
2005,18.72411,-87.69834,"Mexico","Number of colonies observed: 15
; Number of bleached colonies: 3","MEX","LOW"
2005,18.72411,-87.69834,"Mexico","Number of colonies observed: 10
; Number of bleached colonies: 0","MEX","LOW"
2006,18.70703,-87.70684,"Mexico","Number of colonies observed: 17
; Number of bleached colonies: 7","MEX","LOW"
2006,18.70703,-87.70684,"Mexico","Number of colonies observed: 11
; Number of bleached colonies: 2","MEX","LOW"
2005,18.63434,-87.71993,"Mexico","Number of colonies observed: 22
; Number of bleached colonies: 2","MEX","LOW"
2005,18.68064,-87.71131,"Mexico","Number of colonies observed: 18
; Number of bleached colonies: 1","MEX","LOW"
2005,18.724,-87.69676,"Mexico","Number of colonies observed: 30
; Number of bleached colonies: 9","MEX","MEDIUM"
2005,18.724,-87.69676,"Mexico","Number of colonies observed: 20
; Number of bleached colonies: 2","MEX","LOW"
2006,18.63473,-87.71884,"Mexico","Number of colonies observed: 27
; Number of bleached colonies: 7","MEX","MEDIUM"
2006,18.71992,-87.70112,"Mexico","Number of colonies observed: 18
; Number of bleached colonies: 2","MEX","LOW"
2006,18.63473,-87.71884,"Mexico","Number of colonies observed: 21
; Number of bleached colonies: 8","MEX","MEDIUM"
2005,18.71992,-87.70112,"Mexico","Number of colonies observed: 19
; Number of bleached colonies: 6","MEX","MEDIUM"
2005,18.71992,-87.70112,"Mexico","Number of colonies observed: 14
; Number of bleached colonies: 3","MEX","MEDIUM"
2005,18.70686,-87.70576,"Mexico","Number of colonies observed: 20
; Number of bleached colonies: 4","MEX","LOW"
2005,18.68092,-87.71259,"Mexico","Number of colonies observed: 33
; Number of bleached colonies: 8","MEX","LOW"
2005,18.68092,-87.71259,"Mexico","Number of colonies observed: 42
; Number of bleached colonies: 7","MEX","LOW"
2005,18.68092,-87.71259,"Mexico","Number of colonies observed: 30
; Number of bleached colonies: 15","MEX","LOW"
2005,18.71956,-87.69945,"Mexico","Number of colonies observed: 42
; Number of bleached colonies: 7","MEX","MEDIUM"
