"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","CODE","SEVERITY"
1992,"Torres Strait & Great Barrier Reef","North Direction Island R",-14.7425,145.5103,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","North East Is",-21.66167,150.31667,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","North East Is",-21.66167,150.31667,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","North Kepple Is",-23.084,150.89185,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","North Ledge Rf",-10.67819,142.73723,NA,"AUS","MEDIUM"
1998,"Bahamas","North Love Hill (S8)",24.77435,-77.80772,NA,"BHS","MEDIUM"
1998,"Maldives","North Male",4.42,73.5,"90% coral bleached","MDV","MEDIUM"
1998,"Bahamas","North Mangrove (D23)",24.30112,-77.6478,NA,"BHS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","North Molle Is",-20.21942,148.80765,"No bleaching","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","North Molle Is",-20.21942,148.80765,"No bleaching","AUS","MEDIUM"
1998,"Maldives","North Nilandhe",3.2333,72.9333,"Widespread bleaching but alleviated slightly by poor water clarity","MDV","MEDIUM"
1998,"Maldives","north of Ari Atoll",4.2716,72.7749,NA,"MDV","MEDIUM"
1998,"Philippines","North Palawan Shelf",10.4,119.17,"Bleaching was most widely observed in August 1998.

Sceleractinian corals most affected by bleaching, including Acropora, Pocillopora, Porites and Pavona and also Millepora.

Branching Acropora species were the most susceptable. Soft corals were also extensively bleached.

Octocorallian, Carijoa sp. dominated the area and significantly decrease.","PHL","MEDIUM"
1998,"Israel","North Princess Hotel",29.4911,34.9037,"0","ISR","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","North Rock",-22.18333,150.35833,NA,"AUS","MEDIUM"
1998,"Cayman Islands","North side Grand Cayman",19.355,-81.1532,"90% bleached is noticed  11/20/97 (source b971120.dat) as 50-60%","CYM","MEDIUM"
1999,"Torres Strait & Great Barrier Reef","North West Cape Ningaloo Reef",-22.0333,113.9167,"5-10% bleached","AUS","MEDIUM"
1998,"Seychelles","North West Coast St. Pierre",-9.31,50.71,">50% of hard and soft coral bleached","SYC","MEDIUM"
1998,"Japan","North Yoron Island",27.05,128.4167,"severe","JPN","MEDIUM"
1998,"Sri Lanka","northeast coast nr Trincolamalee",8.5219,81.3245,"no bleaching","LKA","MEDIUM"
1998,"Brazil","northern coast of Bahia State",-13.6952,-38.9047,"90% of Mussismilia hispida bleached, 80% Agaricia agaricites and 70% Siderastrea stellata bleached.","BRA","MEDIUM"
1998,"Philippines","Northern Mindanao",9,124,"bleaching","PHL","MEDIUM"
1992,"Bahamas","Northern Norman's Pond Cay",24.65,-76.805,"August and Dec 1992, 8% of M. annularis bleached.","BHS","MEDIUM"
1993,"Bahamas","Northern Norman's Pond Cay",24.65,-76.805,"April and June 1993, 8% of M. annularis bleached. In August 1993, 32% M. annularis bleached and in Nov 1993, 58% M. annularis bleached.

In June 1993, 14% of Porites asteroides bleached, 20% bleaching in August and 32% bleaching in Nov 1993 for same species.","BHS","MEDIUM"
1994,"Bahamas","Northern Norman's Pond Cay",24.65,-76.805,"In March 1994, 8% of M. annularis bleached.","BHS","MEDIUM"
1991,"Bahamas","Northern North Perry",23.796,-76.137,"In August 1991, 10% of M. annularis bleached.

47% of Porites asteroides bleachedin August 1991 and 67% of Porites asteroides bleached in October 1991.","BHS","MEDIUM"
1992,"Bahamas","Northern North Perry",23.796,-76.137,"15% of Porites asteroides bleached in March 1992 and 16% of Porites asteroides and 8% of Montastraea cf. annularis bleached in November 1992.","BHS","MEDIUM"
1993,"Bahamas","Northern North Perry",23.796,-76.137,"8% of Montastraea cf. annularis bleached in April and August 1993 and 38% in November.

13% of Porites asteroides bleached in June 1993, 38% bleached in August and 58% in November 1993.","BHS","MEDIUM"
1994,"Bahamas","Northern North Perry",23.796,-76.137,"6% of Porites asteroides bleached in March and August 1994 and 20% bleached in October.

8% of Montastraea cf. annularis bleached in Dec 1994.","BHS","MEDIUM"
1995,"Bahamas","Northern North Perry",23.796,-76.137,"34% of Porites asteroides bleached in April 1995, 48% in August and 60% in October.

15% of Montastraea cf. annularis bleached in Feb 1995 and 55% bleached in October 1995.","BHS","MEDIUM"
1999,"Belize","Norval",16.71,-88.17,NA,"BLZ","MEDIUM"
1998,"Madagascar","Nosy Be",-13.1873,48.2823,"30%","MDG","MEDIUM"
1998,"Indonesia","Nusa Lembongan (SE Bali)",-8.6551,115.4559,NA,"IDN","MEDIUM"
1998,"Indonesia","Nusa Penida",-8.7144,115.6085,"reduced bleaching","IDN","MEDIUM"
1998,"Indonesia","Nusa Penida",-8.666666667,115.4666667,"Minimal bleaching","IDN","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Nymph Is",-14.65779,145.25161,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Nymph Is",-14.65779,145.25161,NA,"AUS","MEDIUM"
1986,"Hawaiian Islands (USA)","Oahu",21.35,-157.9333333,"Extensive coral reef bleaching of Pocillopora spp. began in August 1986 on the Hawaiian islands of Hawaii, Maui, and Oahu from the shoreline to 45.7m depth.  From 20-100% of the surface areas of approximately 80% of the colonies were bleached.  Bleaching ","USA","MEDIUM"
1998,"Bahamas","Oasis (D26)",23.9476,-77.38665,NA,"BHS","MEDIUM"
1998,"Mexico","Oaxaca",16,-95,"bleaching minor in sept but must have intensified later in the yr with the La Nina as 70% mortality reported (GCRMN 2000)","MEX","MEDIUM"
1987,"Jamaica","Ocho Rios",18.4,-77.08333333,"Seasonal bleaching has been reported in the area. ","JAM","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","off Cairns",-16.7078,146.0142,NA,"AUS","MEDIUM"
1998,"Sri Lanka","off Colombo",6.9996,79.7948,"80% bleaching on reef flat","LKA","MEDIUM"
1998,"Thailand","off Pattaya, nr Samaesan",12.9526,100.8216,"Moderate bleaching","THA","MEDIUM"
1998,"Japan","Ogasawara Islands",27,142.1667,"no bleaching","JPN","MEDIUM"
1986,"Japan","Okinawa",26.5,128,"Tsuchiya et al (1987) found bleaching of coral reef hosts during a mass mortality of urchins in the southern part of Okinawa and on several adjacent small islands in June 1986.  Reef hosts in northern Okinawa did not bleach at this time (pers comm Sakai).","JPN","MEDIUM"
1983,"Japan","Okinawa",26.5,128,"Extent Unspecified Sea surface temperature abnormally high at 31_ C.","JPN","MEDIUM"
1987,"Japan","Okinawa",26.5,128,"Extent Unspecified","JPN","MEDIUM"
1998,"Japan","Okinawa",26.5,128," Light","JPN","MEDIUM"
1998,"Japan","Okinawa",26.5,128,"Coral bleaching started when temperatures increased from 25-28ÁC in June  to 28-31.5ÁC in July. ","JPN","MEDIUM"
1998,"Japan","Okinawa",26.4648,127.9899,"severe bleaching","JPN","MEDIUM"
1998,"Japan","Okinawa",26.269,127.6995,"severe bleaching","JPN","MEDIUM"
1980,"Japan","Okinawa Kaigan",26.38333333,128," Extent Unspecified","JPN","MEDIUM"
1994,"Northern Mariana Islands","Okino Reef",15.21666667,145.6833333,"Extent Unspecified; Bleaching reported. The occurrence appears to have lessened when visited in 1997.","NMI","MEDIUM"
1982,"Torres Strait & Great Barrier Reef","Old Reef",-19.3854,148.0868,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Old Rf",-19.38539,148.08683,"No bleaching","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Old Rf",-19.38539,148.08683,"No bleaching","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Olden Is",-20.10669,148.57004,"Not much coral","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Olden Is",-20.10669,148.57004,"Not much coral","AUS","MEDIUM"
1998,"Oman","Oman",20.46666667,58.45,"Extensive bleaching was observed, with temperatures between 29.5ÁC and 31.5ÁC, at eight sites around Mirbat, southern Oman, between 22 and 26 May 1998. ","OMN","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","One Tree, lagoon",-23.50036,152.06371,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","One Tree, lagoon",-23.50036,152.06371,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","One Tree, outside",-23.50036,152.06371,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","One Tree, outside",-23.50036,152.06371,NA,"AUS","MEDIUM"
1998,"Australia","Onslow",-21.6837,114.93,"some bleaching","AUS","MEDIUM"
1983,"Ecuador","Onslow Island ( Devil's Crown )",-1.216666667,-90.3,"Most corals were bleached but remained alive. Tissues were damaged and death occurred in some colonies.","ECU","MEDIUM"
1992,"Torres Strait & Great Barrier Reef","Opal Reef",-16.2178,145.8886,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, Harrier Point",-18.66275,146.48549,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, Harrier Point",-18.66275,146.48549,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, Hazard Bay",-18.63545,146.49386,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, Hazard Bay",-18.63545,146.49386,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, NE Reef",-18.59484,146.49729,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, NE Reef",-18.59484,146.49729,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, Pioneer Bay",-18.60361,146.48639,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, Pioneer Bay",-18.60361,146.48639,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, SE side",-18.64081,146.50495,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, SE side",-18.64081,146.50495,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Orpheus Island",-18.6587,146.4852,"84-87% corals bleached","AUS","MEDIUM"
1999,"Torres Strait & Great Barrier Reef","Orpheus Island",-18.6587,146.4852,"1% bleached","AUS","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Orpheus Island Reef A",-18.6036,146.4864,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Orpheus Island Reef A ( Reef 18049A )",-18.60833333,146.4833333," Between 84-87% of corals were bleached, but 5 weeks later, mortality was between 2.5 and 17%.","AUS","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Orpheus Island Reef B",-18.6355,146.4939,NA,"AUS","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Orpheus Island Reef C",-18.6567,146.4841,NA,"AUS","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Orpheus Island Reef D",-18.6408,146.5049,NA,"AUS","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Orpheus Island Reef E",-18.5807,146.495,NA,"AUS","MEDIUM"
1998,"Palau","Ot Lagoon",7.1633,134.3481,"59-77%","PLW","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Otter Reef",-18.0529,146.5574,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Otter Reef",-18.0833,146.5667,"70%","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Otter Rf",-18.05293,146.5574,"30-70%. Lots of fluoro corals","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Otter Rf",-18.05293,146.5574,"30-70%. Lots of fluoro corals","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Otterbourne Is",-22.03333,150.3,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Outer rocks",-23.98333,151.76667,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Outer Rocks",-23.98333,151.76667,NA,"AUS","MEDIUM"
1998,"Seychelles","Outer Slope West - Alphonse Atoll",-7.01,52.73,">50% of hard and soft coral bleached","SYC","MEDIUM"
1999,"Fiji","Ovalau",-17.692132,178.849042,"Site number 6 have 22 bleached corals among the 5 sampled sites. There were altogether 30 bleached corals found in all sites.","FJI","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Oyster Reef",-16.6429,145.9344,NA,"AUS","MEDIUM"
1998,"Panama","Pacific Coast of Panama",7.2582,-80.3834,NA,"PAN","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Packer Reefs",-20.4765,150.2071,NA,"AUS","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Packer Reefs",-20.4817,150.2067,NA,"AUS","MEDIUM"
1999,"Palau","Palau",7.752,134.5763,"relatively severe and widespread across depths. 53% bleached at 3-5m, 69% bleached at 10-12m","PLW","MEDIUM"
1998,"Palau","Palau",7.752,134.5763,"Moderate bleaching","PLW","MEDIUM"
1998,"Palau","Palau",7.2143,134.2269,"75% corals bleached","PLW","MEDIUM"
1998,"Palau","Palau ( Belau )",7.441666667,134.3,"Water temperature ranged from 30ÁC to 32ÁC. ","PLW","MEDIUM"
1998,"Philippines","Palawan",9.883333333,118.7833333,"Palawan is affected by the massive bleaching that started mid-July and still ongoing.  Temperatures of 33-34 degrees Celsius are common and lasted for weeks. Bleaching went as deep as 15 meters and primarily affected fragile forms of corals (plating, bran","PHL","MEDIUM"
1998,"Philippines","Palawan area",9.0889,118.2272,"primarily affects fragile forms. 75% bleaching if colony dominated by fragile forms.","PHL","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Palm Island, GBR",-18.7691,146.6305,"Widespread","AUS","MEDIUM"
1998,"Florida (USA)","Palmyra",5.8667,-162.1,"massive","USA","MEDIUM"
1998,"Samoa","Palolo Deep",-13.825,-171.785," Moderate bleaching","WSM","MEDIUM"
1998,"Samoa","Palolo Deep, nr Apia. Western Samoa",-13.8231,-171.7261,"60-70% bleaching Also record for 2/20/98","WSM","MEDIUM"
1998,"Philippines","Palph01",10.47,119.17,"60","PHL","MEDIUM"
1998,"Philippines","Palph02",10.4865,119.1432,"20","PHL","MEDIUM"
1998,"Philippines","Palph03",10.52,119.14,"10","PHL","MEDIUM"
1998,"Philippines","Palph04",10.5,119.13,"40","PHL","MEDIUM"
1998,"Philippines","Palph05",9.9267,118.9121,"2","PHL","MEDIUM"
1998,"Philippines","Palph07",9.92,118.88,"0","PHL","MEDIUM"
1998,"Philippines","Palph08",9.92,118.89,"2","PHL","MEDIUM"
1998,"Philippines","Palph09",9.91,118.83,"2","PHL","MEDIUM"
1998,"Philippines","Palph10",9.91,118.79,"2","PHL","MEDIUM"
1998,"Philippines","Palph11",9.89,118.77,"1","PHL","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Paluma Shoals",-19.09961,146.56006,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Paluma Shoals",-19.09961,146.56006,NA,"AUS","MEDIUM"
1999,"Philippines","Pamilacan Island",9.43333,123.95,NA,"PHL","MEDIUM"
1998,"Panama","Panama",8.4522,-79.0097,NA,"PAN","MEDIUM"
1983,"Panama","Panama",8.25,-80.36666667,"The El NiÐo of 1982/3 which caused an anomalous warming of surface waters in the tropical Pacific Ocean, has been implicated. At least 10000km_ have been affected. Reported by Glynn (1983, 1984). Extensive bleaching and coral mortality","PAN","MEDIUM"
1998,"Panama","Panama",8.25,-80.36666667," ","PAN","MEDIUM"
1995,"Panama","Panama - Caribbean",7.7,-82.058,"mild","PAN","MEDIUM"
1983,"Panama","Panama - Pacific",7.7,-82.058,"severe","PAN","MEDIUM"
1992,"Panama","Panama - Pacific",7.7,-82.058,"mild","PAN","MEDIUM"
1995,"Panama","Panama - Pacific",7.7,-82.058,"mild","PAN","MEDIUM"
1982,"Torres Strait & Great Barrier Reef","Pandora Reef",-18.8138,146.4327,NA,"AUS","MEDIUM"
1987,"Torres Strait & Great Barrier Reef","Pandora Reef",-18.8138,146.4327,NA,"AUS","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Pandora Reef",-18.8138,146.4327,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Pandora Reef                   ",-11.425,144.0083333,"Bleaching followed both  a temperature rise and extensive fresh water flows over the reef. ","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Pandora Rf",-18.81399,146.43205,"Harry Messel' on site at 13:15","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Pandora Rf",-18.81399,146.43205,"Harry Messel' on site at 13:15","AUS","MEDIUM"
1995,"Philippines","Panubulon Island ( Panobolon )",10.38333333,122.6,"Bleaching was observed on the northern sector. ","PHL","MEDIUM"
1991,"Thailand","Panwa Cape ( Laem Phanwa )",7.75,98.4,"Extent Unspecified; The reef was damaged by the 1991 bleaching event.","THA","MEDIUM"
1998,"Papua New Guinea","Papua New Guinea",-9.7357,147.3975,NA,"PNG","MEDIUM"
1998,"Cuba","Paraiso (Cayo Paraiso )",22.91666667,-83.475,"Non-specific whitening observed associated with disease. ","CUB","MEDIUM"
1998,"Mexico","Paredon, Bahia Banderas",20.51,-105.38,"70%","MEX","MEDIUM"
1983,"Indonesia","Pari Island ( Pulau Pari )",-5.866666667,106.6166667,"Bleaching was quite rapidly followed by the death of certain corals,mainly branching species. The first signs of reef deterioration were patches of white coral found both on the reef flat and on the reef slope, down to a depth of 15 m.  In April 1983, app","IDN","MEDIUM"
1983,"Indonesia","Pari Islands",-5.833333333,106.6333333,"Coral bleaching was first observed in April 1983 at the end of the wet, west monsoon; bleaching was quite rapidly followed by the death of certain corals mainly branching species of the genera Acropora and Pocillopora.  The first signs of reef deteriorati","IDN","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Parke Rf",-14.42213,145.32171,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Pasco Rf",-15.05062,145.53116,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Pasco Rf",-15.05062,145.53116,NA,"AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Peart Rf",-17.48555,146.39016,"20-30%","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Peart Rf",-17.48555,146.39016,"20-30%","AUS","MEDIUM"
1998,"Taiwan","Peghu Islands, Taiwan",23.61,119.5819,"30-40%","TWN","MEDIUM"
1998,"Palau","Peleliu",7,134.22,"10-70% at all depths","PLW","MEDIUM"
1998,"Costa Rica","Pelonas Isalnds",10.48,-85.87,"small patch (10sq m) of Pocillopora sp bleached and remained bleached for five months.","CRI","LOW"
1998,"Tanzania","Pemba Island",-5.1667,39.8,"extensive","TZA","HIGH"
1998,"Taiwan","Peng-hu Islands",23.51666667,119.6," About 30-40% of corals were bleached in 1-5 m, some coralsd were dead with water temperatures around 30ÁC.","TWN","MEDIUM"
1998,"United Kingdom","Peros Banhos Atoll",-5.35,71.7505,">70%","GBR","HIGH"
1998,"Philippines","Philippines",12.05,122.9,"Temperatures of 33-34ÁC were reported and bleaching went as deep as 28 m (temperatures 30-31ÁC) ","PHL","MEDIUM"
1998,"Thailand","Phuket",8,98.33,"No colonies completely bleached, 4.5% partially belached,

15% colonies bleached","THA","MEDIUM"
1997,"Thailand","Phuket",8,98.33,"extensive solar bleaching","THA","MEDIUM"
1997,"Thailand","Phuket",8,98.33,"extensive solar bleaching","THA","MEDIUM"
1995,"Thailand","Phuket",8,98.33,"extensive bleaching","THA","HIGH"
1997,"Mexico","Pichilingue Bay",24.3,-110.3,"31% bleached","MEX","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Picnic Bay",-19.1917,146.842,"Large areas of pale coral","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Picnic Bay",-19.1917,146.842,"Large areas of pale coral","AUS","MEDIUM"
1999,"Puerto Rico","Pinnacles",18.35,-65.5,"minor bleaching","PRI","LOW"
1998,"R_union","Planch'aliz_ reef flat",-21.1544,55.272,"some noticed","REU","LOW"
1998,"Colombia","Playa Blanca Reef, Gorgona Island",2.96,-78.175,"1% bl started July 97 on distal br tips (temps 28-29c). Dec 97 (temp 28-30c) mod. but widespread bl. Apr 98 mean bleached coral = 25%.  May 98 (temp 30.8c) all Pavonas varians bl to 3m. June 98 mean bl coral = 25%. Aug 98 reef recovery bl low. ","COL","LOW"
1998,"Ecuador","Playa La Picona, Floreana Island",-1.21,-90.43,"70-90% corals bleached","ECU","HIGH"
1987,"Venezuela","Playuela, Morrocoy",10.81,-68.14,"Millepora alcicornis -  85.7% of colony bleached 

Agaricia tenuifolia-  37.5% of colony bleached 

A. agaricites - 75% bleached 

Diploria labyrinthiformis - 100% bleached 

Siderastrea siderea- 72.7% colony bleached

Stephanocoenia michelini - 50% of co","VEN","MEDIUM"
1999,"Papua New Guinea","Port Moresby",-9.4833,147.1833,"60% bleached at 10m in lagoon, 35% bleached on outer barrier reef","PNG","HIGH"
1998,"Taiwan","Posunotao",23.5,121,"80% bleaching","TWN","HIGH"
1998,"Seychelles","Praslin",-4.3167,55.7333,"bleaching","SYC","LOW"
1998,"Seychelles","Providence - Cerf",-9.5364,50.9956,"49% bleached","SYC","MEDIUM"
1998,"Ecuador","Pta Carrion, Santa Cruz Island",-0.5,-90.2,"70-90% corals bleached","ECU","HIGH"
1998,"Ecuador","Pta Espejo, Marchena Island",0.4,-90.4,"70-90% corals bleached","ECU","HIGH"
1998,"Ecuador","Pta Estrada, Santa Cruz Island",0.77,-90.4,"70-90% corals bleached","ECU","HIGH"
1998,"Ecuador","Pta Los Picaros",-1.59,-80.87,"moderate","ECU","MEDIUM"
1998,"Puerto Rico","Puerto Rico",17.86666667,-66.43333333," Partial bleaching","PRI","MEDIUM"
1969,"Puerto Rico","Puerto Rico",17.86666667,-66.43333333,"An intensive and extensive bleaching event occurred on coral reefs of southwestern Puerto Rico in 1969 (pers comm from Almodovar and Atwood).  The bleaching was probably caused by 38.1 cm of rain during a hurricane that preceded the bleaching (pers comm f","PRI","MEDIUM"
1981,"Puerto Rico","Puerto Rico",17.86666667,-66.43333333,"Some bleaching of hard corals occurred on the reefs of western and southwestern Puerto Rico in August 1981 (Williams et al., 1987) pers comm Vicente).  A sea surface temperature positive anomaly occurred at this time (temperature at the shelf break > 29_C","PRI","MEDIUM"
1986,"Puerto Rico","Puerto Rico",17.86666667,-66.43333333,"Slope corals bleached first.  Bleaching was slightly more intense in the more shallow and more light-exposed colonies.  The onset of bleaching was sudden, and the more intense bleaching occurred in November and December 1986.  In some areas half of the A.","PRI","LOW"
1998,"Malaysia","Pulau Baik",4.9427,118.2525,"less than 5%","MYS","LOW"
1998,"Malaysia","Pulau Gaya, Sabah",6.0361,116.0322,"affected 30 to 40% all live coral. Large branching acropora affected 90%","MYS","MEDIUM"
1998,"Peninsular","Pulau Labas, Pulau Tioman Marine Park",2.894,104.072,"Bleaching was first recorded in March and by early May 1998, most coral observed were bleached.","MYS","MEDIUM"
1998,"Malaysia","Pulau Payar",6.05,100.04,"Acropora spp, massive corals especially patches of Porites","MYS","MEDIUM"
1998,"Malaysia","Pulau Payar",6.05,100.04,"Most of sea anemone bleached","MYS","MEDIUM"
1998,"Malaysia","Pulau Payar Marine Park",6.05,100.04,"Almost all of the Porites colonies on the shallow reef and more than 63% of the corals in the deeper reefs bleached","MYS","HIGH"
1998,"Malaysia","Pulau Pemanggil",2.563,104.343,"The corals on the island of Pemanggil located further offshore were not bleached but many of the sea anemones were","MYS","LOW"
1998,"Peninsular","Pulau Pinang, Pulau Redang Marine Park",5.744,103.033,"Bleaching was first recorded in March and by early May 1998, most coral observed were bleached.","MYS","LOW"
1998,"Malaysia","Pulau Sakar",5.85,118.33,"up to 30% of all species","MYS","MEDIUM"
1998,"Malaysia","Pulau Tinggi and Pulau Besar",2.282,104.112,"34% of the corals at Pulau Tinggi and 27% at Pulau Besar were bleached","MYS","MEDIUM"
1998,"India","Pullivasal Island",9.2333,79.2,"All Montipora sp were bleached","IND","HIGH"
1998,"Costa Rica","Punta Cocles",9.916666667,-82.8,"Bleaching was associated with the 1984 ENSO event. ","CRI","LOW"
1997,"Mexico","Punta Pericos",23.9,-109.8,"32% bleached","MEX","MEDIUM"
1987,"Venezuela","Punta Tucacas",10.781,-68.311,"13.5% of coral cover was pale, 4.1% bleached (3 month after bleaching start)

Five of the scleractinian corals that exhibited prolonged bleaching have predominantly massive morphologies  (Colpophyllia natans, Diploria labyrinthiformis, the ""Montastraea annularis complex,"" Porites astreoides, Stephanocoenia intersepta) and three are foliaceous (the ""Agaricia agaricites complex,""  A . tenuifolia, Leptoseris cucullata [=Helioseris cucullata]) . The milleporan, M. alcicornis, is primarily an encrusting coral. Several of the rapidly growing, branching taxa (Acropora cervicornis, A . palmata,Porites porites, ""finger Porites""), which are known to have been affected by the mass bleaching event at these sites are presumed to have mostly recovered before the point-count surveys began.","VEN","MEDIUM"
1987,"Venezuela","Punta Tucacas, Morrocoy",10.85,-68.21,"Millepora alcicornis -  60% of colonies bleached (most total blech)

M. complanta - 50 % affected (many total bleach)

Agaricia tenuifolia-  25% bleached (some total belach)

A. agaricites - 75% bleached (50% total bleaching)

Diploria labyrinthiformis - ","VEN","MEDIUM"
1998,"Ecuador","Puta Espejo, Marchena Island",0.5028,-90.4278,"Psammacora stellata 86.7% bleached ","ECU","HIGH"
1998,"Mexico","Quintana Roo",20.5,-87.05," Moderate bleaching","MEX","MEDIUM"
1998,"Saudi Arabia","Rabigh",22.55,39.0333,"extensive bleaching. 95-100% coral wiped out","SAU","HIGH"
1990,"Bahamas","Rainbow Garden (on the bank), Perry Reef (shallow fringing reef, 20 m), and Adderley Dropoff (shelf-edge reef, 33 m), Lee Stocking Island",23.742,-76.051,"Widespread bleaching observed in mid-August 1990 at 20-25 m on the shelf-edge fringing reef and involved 1-2% of the reef . By mid-September bleaching was observed in a depth range of 2-46 m . Bleaching at 20 m consisted of about 25% of the reef. Bleached organisms included stony coral, gorgonians, and sponges. Bleaching continued to increase in number of colonies affected through the first week of October.  One loggerhead sponge (Spheciospongia vesparia) at 35 m, reduced in size through tissue loss in 1987, bleached again in 1990 . No further bleaching was observed in 1991 or 1992.

Type of organism affected:

Porifera (sponge) Aplysina spp . Spheciospongia vesparia Xestospongia muta;: Hydrozoa (fire coral) Millepora alcicornis; 

Scleractinia (hard coral) Acropora cervicornis Agaricia agaricites Diploria strigosa Montastrea annularis Montastrea cavernosa Porites porites; Gorgonacea (soft coral) several unidentified species.



Coral bleaching occurred at Lee Stocking Island following a short period (18 days) of daily average water temperatures above 30 .5`C on the bank in July-August 1990 followed by another temperature peak in mid-September. A maximum temperature of 32.5C was reached on 23 September 1990 . The July monthly average for 1990 did not differ from surrounding years, but August and September were significantly wanner in 1990. The 5-yr record at the LSI dock distinctly shows a longer-term maxima in 1990.","BHS","MEDIUM"
1987,"Bahamas","Rainbow Gardens",23.74,-76.066,"38.2% of coral cover was pale, 1.6% bleached (3 minth after bleaching start)

Five of the scleractinian corals that exhibited prolonged bleaching have predominantly massive morphologies  (Colpophyllia natans, Diploria labyrinthiformis, the ""Montastraea annularis complex,"" Porites astreoides, Stephanocoenia intersepta) and three are foliaceous (the ""Agaricia agaricites complex,""  A . tenuifolia, Leptoseris cucullata [=Helioseris cucullata]) . The milleporan, M. alcicornis, is primarily an encrusting coral. Several of the rapidly growing, branching taxa (Acropora cervicornis, A . palmata,Porites porites, ""finger Porites""), which are known to have been affected by the mass bleaching event at these sites are presumed to have mostly recovered before the point-count surveys began.","BHS","MEDIUM"
1999,"Fiji","Rainbow Reef",-18.9,178.1,"many species partly or completely bleached","FJI","MEDIUM"
1994,"French Polynesia","Rangiroa Atoll",-15.16666667,-147.6666667," Partial bleaching","PYF","MEDIUM"
