"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","CODE","SEVERITY"
2006,"Mexico","Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,"Number of colonies observed: 2
; Number of bleached colonies: 2","MEX","LOW"
2006,"Mexico","Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.9667,-87.45312,"Number of colonies observed: 10
; Number of bleached colonies: 3","MEX","LOW"
2006,"Mexico","Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,"Number of colonies observed: 9
; Number of bleached colonies: 6","MEX","MEDIUM"
2006,"Mexico","Pedro Paila, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,"Number of colonies observed: 13
; Number of bleached colonies: 8","MEX","MEDIUM"
1998,"Taiwan","Peghu Islands, Taiwan",23.61,119.5819,"30-40%","TWN","MEDIUM"
1998,"Palau","Peleliu",7,134.22,"10-70% at all depths","PLW","MEDIUM"
1998,"Costa Rica","Pelonas Isalnds",10.48,-85.87,"small patch (10sq m) of Pocillopora sp bleached and remained bleached for five months.","CRI","LOW"
1998,"Tanzania","Pemba Island",-5.1667,39.8,"extensive","TZA","HIGH"
1998,"Taiwan","Peng-hu Islands",23.51666667,119.6," About 30-40% of corals were bleached in 1-5 m, some coralsd were dead with water temperatures around 30ÁC.","TWN","MEDIUM"
2002,"Palmyra Atoll","Penguin Spit, South of Sand Island, Palmyra Atoll",5.869,-162.071,"There were a ""few"" spots that were suspiciously pale. Affected species groups were the Acropora (one small colony completely pale yellow), Fungia (normally seen with some magenta, those seen were the same color as the pale Acropora) and one of the plate corals (normally purple these were seen as colorless and pale to light purple to pale green). 

Very few individuals/colonies that were either completely or partially pale (whitish to buff or yellow). Not wide spread at all.","UMI","MEDIUM"
2008,"Malaysia","Perhentian Island ,Terengannu",5.95,102.71,"bleaching very small, <1%","MYS","LOW"
2009,"Malaysia","Perhentian Island, Trengganu",5.88,102.74,"0% of recorded recenly killed coral on substrate is result of bleaching, more on drupella predation; Snorkellers were observed to be standing on corals adjusting their masks. 

Lots of trash. A favourite snorkelling site, snorkellers observed to be standing on corals. 1 snorkelling boat during time of survey. 10% bleaching in one coral","MYS","LOW"
1998,"United Kingdom","Peros Banhos Atoll",-5.35,71.7505,">70%","GBR","HIGH"
2005,"Bahamas","Perry Institute for Marine Science research station dock, Lee Stocking Island, Exuma Cays",23.77262,-76.1072,"Site is limestone shoreline with scattered small (<1m) and fewer

medium (1-1.5m) sized coral heads bordered by medium density

seagrass/macro algae <br>

Species (listed in order of bleaching prevalence): Porites porites;

Montastrea annularis;","BHS","MEDIUM"
2005,"Virgin Islands (British)","Peter Island (Great Harbour West- Dive Site)",18.35,-64.5833,"Reef zones that were affected: 	Fore reef<br>

Percentage of live coral cover in the area : 	40%f<br>

	Percentage of live coral that is bleached : 	90%f<br>

Bleaching start in 	Mid-late Sept.. <br>

Other observations : 	What is left of some of the paled corals (i.e. tissue) are ñglowingî fluorescent colors","VBG","HIGH"
1998,"Philippines","Philippines",12.05,122.9,"Temperatures of 33-34ÁC were reported and bleaching went as deep as 28 m (temperatures 30-31ÁC) ","PHL","MEDIUM"
1998,"Thailand","Phuket",8,98.33,"No colonies completely bleached, 4.5% partially belached,

15% colonies bleached","THA","MEDIUM"
1997,"Thailand","Phuket",8,98.33,"extensive solar bleaching","THA","MEDIUM"
1997,"Thailand","Phuket",8,98.33,"extensive solar bleaching","THA","MEDIUM"
1995,"Thailand","Phuket",8,98.33,"extensive bleaching","THA","HIGH"
1997,"Mexico","Pichilingue Bay",24.3,-110.3,"31% bleached","MEX","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Picnic Bay",-19.1917,146.842,"Large areas of pale coral","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Picnic Bay",-19.1917,146.842,"Large areas of pale coral","AUS","MEDIUM"
1999,"Puerto Rico","Pinnacles",18.35,-65.5,"minor bleaching","PRI","LOW"
1998,"R_union","Planch'aliz_ reef flat",-21.1544,55.272,"some noticed","REU","LOW"
2001,"R_union","PlanchAlize, La Saline-les-Bains reef",-21.08,55.233,"31-50% of hard coral bleached,  1-10% of soft coral bleached.","REU","MEDIUM"
1998,"Colombia","Playa Blanca Reef, Gorgona Island",2.96,-78.175,"1% bl started July 97 on distal br tips (temps 28-29c). Dec 97 (temp 28-30c) mod. but widespread bl. Apr 98 mean bleached coral = 25%.  May 98 (temp 30.8c) all Pavonas varians bl to 3m. June 98 mean bl coral = 25%. Aug 98 reef recovery bl low. ","COL","LOW"
1998,"Ecuador","Playa La Picona, Floreana Island",-1.21,-90.43,"70-90% corals bleached","ECU","HIGH"
1987,"Venezuela","Playuela, Morrocoy",10.81,-68.14,"Millepora alcicornis -  85.7% of colony bleached 

Agaricia tenuifolia-  37.5% of colony bleached 

A. agaricites - 75% bleached 

Diploria labyrinthiformis - 100% bleached 

Siderastrea siderea- 72.7% colony bleached

Stephanocoenia michelini - 50% of co","VEN","MEDIUM"
2005,"Philippines","Polillo Islands",14.861,122.223,"Depth of Area bleached: 	1 _ 3m at  Reef flat to slope area<br>

Percentage of live coral cover in the area : 5%<br>

	Percentage of live coral that isbleached : 95%<br>

Type/species of coral affected : 	Most common corals known in the Philippines.","PHL","HIGH"
2007,"Guadeloupe","Port Louis",16.43,-61.54,"<5% of recorded RKC is result of bleaching","GLP","LOW"
1999,"Papua New Guinea","Port Moresby",-9.4833,147.1833,"60% bleached at 10m in lagoon, 35% bleached on outer barrier reef","PNG","HIGH"
1998,"Taiwan","Posunotao",23.5,121,"80% bleaching","TWN","HIGH"
1998,"Seychelles","Praslin",-4.3167,55.7333,"bleaching","SYC","LOW"
1998,"Seychelles","Providence - Cerf",-9.5364,50.9956,"49% bleached","SYC","MEDIUM"
1998,"Ecuador","Pta Carrion, Santa Cruz Island",-0.5,-90.2,"70-90% corals bleached","ECU","HIGH"
1998,"Ecuador","Pta Espejo, Marchena Island",0.4,-90.4,"70-90% corals bleached","ECU","HIGH"
1998,"Ecuador","Pta Estrada, Santa Cruz Island",0.77,-90.4,"70-90% corals bleached","ECU","HIGH"
1998,"Ecuador","Pta Los Picaros",-1.59,-80.87,"moderate","ECU","MEDIUM"
2003,"Mexico","Puerto Morelos-CancÏn  [Puerto Morelos Reef National Park, in Zones: Bonanza, Tanchacte, Puerto Morelos]",21,-87,"Average Hard coral:   20%   Soft coral: 20%

Bleached Hard coral: 30%    Soft coral: 5%



Seen bleaching at the site in other years?  Yes. Last observation date on 25/7/2002..



Montastraea 	annularis, faveolata 30% bleached, Agaricial	 tennuifolia 75% bleached, Millepora 	alcicornis 40% bleached, Briareum	a sbestinum 30% bleached, Diploria 	strigosa 5% bleached.



Comments on affected species: White color only in M. alcicornis and Briareum asbestinum. Other species looking pale.

Other Comments: Other affected species: Siderastrea siderea Porites furcata Acropora palmata Eunicea sp Palythoa caribbea","MEX","MEDIUM"
2003,"Mexico","Puerto Morelos-CancÏn [Puerto Morelos Reef National Park, in Zones: Bonanza, Tanchacte, Puerto Morelos]",21,-87,"Average Hard coral: 20% Soft coral: 20%

Bleached Hard coral: 30% Soft coral: 5%



Seen bleaching at the site in other years? Yes  and T Last Observe/Visit Date on 7/25/2002.



Montastrae a	annularis, faveolata 30% bleached, Agaricial	 tennuifolia 75% bleached, Millepora	 alcicornis 40% bleached,  30% bleached, Diploria	 strigosa 5% bleached.

Comments on affected species: White color only in M. alcicornis and Briareum asbestinum. Other species looking pale.

Other affected species: Siderastrea siderea Porites furcata Acropora palmata Eunicea sp Palythoa caribbea","MEX","MEDIUM"
1998,"Puerto Rico","Puerto Rico",17.86666667,-66.43333333," Partial bleaching","PRI","MEDIUM"
1969,"Puerto Rico","Puerto Rico",17.86666667,-66.43333333,"An intensive and extensive bleaching event occurred on coral reefs of southwestern Puerto Rico in 1969 (pers comm from Almodovar and Atwood).  The bleaching was probably caused by 38.1 cm of rain during a hurricane that preceded the bleaching (pers comm f","PRI","MEDIUM"
1981,"Puerto Rico","Puerto Rico",17.86666667,-66.43333333,"Some bleaching of hard corals occurred on the reefs of western and southwestern Puerto Rico in August 1981 (Williams et al., 1987) pers comm Vicente).  A sea surface temperature positive anomaly occurred at this time (temperature at the shelf break > 29_C","PRI","MEDIUM"
1986,"Puerto Rico","Puerto Rico",17.86666667,-66.43333333,"Slope corals bleached first.  Bleaching was slightly more intense in the more shallow and more light-exposed colonies.  The onset of bleaching was sudden, and the more intense bleaching occurred in November and December 1986.  In some areas half of the A.","PRI","LOW"
1998,"Malaysia","Pulau Baik",4.9427,118.2525,"less than 5%","MYS","LOW"
1998,"Malaysia","Pulau Gaya, Sabah",6.0361,116.0322,"affected 30 to 40% all live coral. Large branching acropora affected 90%","MYS","MEDIUM"
2002,"Malaysia","Pulau Kaca, Pulau Payar Marine Park",6.072,100.049,"Symphyllia mostly affected, Porites patches - 30% bleached or partially, Acropora partially breached, shallow area not affected, surf zone-patches or extreme pale.  Boulder pillar  like (Psammocora sp?)  affected - mostly on the upper part","MYS","MEDIUM"
1998,"Peninsular","Pulau Labas, Pulau Tioman Marine Park",2.894,104.072,"Bleaching was first recorded in March and by early May 1998, most coral observed were bleached.","MYS","MEDIUM"
2002,"Malaysia","Pulau Lembu, Pulau Payar Marine Park",6.07,100.059,"Porites mostly affected partially bleached (15%), 

30% encrusting at shallow bleached or partially

Acropora, mostly bleached (50%), some spotted, some fully bleached, digitate and table not affected

A colony of Hydnophora rigida completely bleached","MYS","MEDIUM"
1998,"Malaysia","Pulau Payar",6.05,100.04,"Acropora spp, massive corals especially patches of Porites","MYS","MEDIUM"
1998,"Malaysia","Pulau Payar",6.05,100.04,"Most of sea anemone bleached","MYS","MEDIUM"
1998,"Malaysia","Pulau Payar Marine Park",6.05,100.04,"Almost all of the Porites colonies on the shallow reef and more than 63% of the corals in the deeper reefs bleached","MYS","HIGH"
2002,"Malaysia","Pulau Payar Marine Park- coral gardens",6.05,100.04,"Spotty bleaching of Porites colonies (about 50% of colonies affected, with 30-40% of the colony surface bleached). Dendronepthiid soft corals (normally purple) also affected with about 10 of colonies totally white. Some faviids also partially bleached.","MYS","HIGH"
1998,"Malaysia","Pulau Pemanggil",2.563,104.343,"The corals on the island of Pemanggil located further offshore were not bleached but many of the sea anemones were","MYS","LOW"
2002,"Malaysia","Pulau Perhentian Besar",5.918,102.76,"spotty bleaching on tops of some Porites bommies. Bleaching affected about 5-10% of the Porites colonies in the area  (casual observations during 1 hour dive)","MYS","LOW"
2002,"Malaysia","Pulau Perhentian Kecil - Long Beach",5.913,102.717,"spotty bleaching on tops of Porites bommies. Bleaching affected about 5-10% of the Porites colonies in the area with  80-100 % of affected colonies bleached. No other bleaching seen. (casual observations during 1 hour dive)","MYS","LOW"
1998,"Peninsular","Pulau Pinang, Pulau Redang Marine Park",5.744,103.033,"Bleaching was first recorded in March and by early May 1998, most coral observed were bleached.","MYS","LOW"
1998,"Malaysia","Pulau Sakar",5.85,118.33,"up to 30% of all species","MYS","MEDIUM"
2002,"Malaysia","Pulau Segantang, Pulau Payar Marine Park System",6.043,99.93,"Porites-mainly on the shallower part- upper part of the colony, 12m spotted.

Most colony at surf zone affected, esp encrusting. 

Symphyllia partially bleached.

1 sea anemone bleached.

Favites mostly bleached.

Deeper part (14m) not affected.","MYS","MEDIUM"
1998,"Malaysia","Pulau Tinggi and Pulau Besar",2.282,104.112,"34% of the corals at Pulau Tinggi and 27% at Pulau Besar were bleached","MYS","MEDIUM"
1998,"India","Pullivasal Island",9.2333,79.2,"All Montipora sp were bleached","IND","HIGH"
1998,"Costa Rica","Punta Cocles",9.916666667,-82.8,"Bleaching was associated with the 1984 ENSO event. ","CRI","LOW"
2005,"Cuba","Punta Franc_s, Isla de la Juventud",21.61,-83.1018836,"Depth of Area bleached 	a) 12 m in patch reefs and spurs and grooves

b) 12-35 m in spurs on buttress slope	<br>

Reef zone:  a)Patch reefs on sandy bottoms and spurs and grooves 

b) Spurs on buttress slope <br>

Percentage of live coral cover in the area	: 

a) 30-40% on patch reefs and spurs and grooves 

b) 80% on buttress slope	<br>

Percentage of live coral that is bleached	 : a) 10-15% on patch reefs and spurs and grooves  b) 3% on buttress slope","CUB","LOW"
2007,"Belize","Punta Gorda, Toledo",16.1,-88.29,"P. porites only coral bleaching","BLZ","LOW"
2007,"Belize","Punta Gorda, Toledo",16.1,-88.29,"100% of recorded recently killed coral is result of bleaching; some sea fans had tumors","BLZ","HIGH"
2007,"Belize","Punta Gorda, Toledo",16.17,-88.34,"<5% of recorded recently killed coral is result of bleaching; 1 conch","BLZ","LOW"
2005,"Cuba","Punta Perdiz  (BahÕa de Cochinos)",22.114,-81.118,"Bleaching was observed from shallow coral heads (5 m) to reef wall (25 m). <br> 

Percentage of live coral that bleached: 50% as average<br>

Type/species of coral affected: <br>

Montastraea annularis: 94% (at 5 m deep), Siderastrea siderea: 90% (at 12-25 m deep), Montastraea faveolata: 79% (at 9-12 m deep), Montastraea cavernosa: 29% (at 9-12 m deep), Brain corals (including Diploria spp.): 34% (at 9-12 m deep)","CUB","LOW"
1997,"Mexico","Punta Pericos",23.9,-109.8,"32% bleached","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93333,-87.43213,"Number of colonies observed: 13
; Number of bleached colonies: 4","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,"Number of colonies observed: 4
; Number of bleached colonies: 2","MEX","LOW"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,"Number of colonies observed: 10
; Number of bleached colonies: 2","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,"Number of colonies observed: 7
; Number of bleached colonies: 1","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93395,-87.43355,"Number of colonies observed: 9
; Number of bleached colonies: 2","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,"Number of colonies observed: 24
; Number of bleached colonies: 1","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,"Number of colonies observed: 6
; Number of bleached colonies: 1","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,"Number of colonies observed: 6
; Number of bleached colonies: 1","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,"Number of colonies observed: 13
; Number of bleached colonies: 2","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,"Number of colonies observed: 26
; Number of bleached colonies: 1","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,"Number of colonies observed: 10
; Number of bleached colonies: 5","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,"Number of colonies observed: 8
; Number of bleached colonies: 3","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,"Number of colonies observed: 6
; Number of bleached colonies: 4","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78693,-87.4331,"Number of colonies observed: 15
; Number of bleached colonies: 4","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.78637,-87.42628,"Number of colonies observed: 17
; Number of bleached colonies: 8","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.0169,-87.46215,"Number of colonies observed: 15
; Number of bleached colonies: 6","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05045,-87.47035,"Number of colonies observed: 13
; Number of bleached colonies: 3","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03995,-87.46965,"Number of colonies observed: 15
; Number of bleached colonies: 4","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,"Number of colonies observed: 5
; Number of bleached colonies: 3","MEX","LOW"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.052,-87.46625,"Number of colonies observed: 17
; Number of bleached colonies: 6","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.052,-87.46625,"Number of colonies observed: 17
; Number of bleached colonies: 10","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05045,-87.47035,"Number of colonies observed: 10
; Number of bleached colonies: 6","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96697,-87.4608,"Number of colonies observed: 32
; Number of bleached colonies: 8","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93395,-87.43355,"Number of colonies observed: 9
; Number of bleached colonies: 6","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,"Number of colonies observed: 23
; Number of bleached colonies: 10","MEX","MEDIUM"
2005,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,"Number of colonies observed: 18
; Number of bleached colonies: 4","MEX","MEDIUM"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,"Number of colonies observed: 12
; Number of bleached colonies: 4","MEX","MEDIUM"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.9667,-87.45312,"Number of colonies observed: 22
; Number of bleached colonies: 9","MEX","MEDIUM"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,"Number of colonies observed: 8
; Number of bleached colonies: 1","MEX","LOW"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,"Number of colonies observed: 9
; Number of bleached colonies: 1","MEX","LOW"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,"Number of colonies observed: 6
; Number of bleached colonies: 2","MEX","LOW"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05138,-87.46275,"Number of colonies observed: 11
; Number of bleached colonies: 3","MEX","LOW"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.9667,-87.45312,"Number of colonies observed: 15
; Number of bleached colonies: 2","MEX","LOW"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,"Number of colonies observed: 14
; Number of bleached colonies: 8","MEX","MEDIUM"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05045,-87.47035,"Number of colonies observed: 15
; Number of bleached colonies: 3","MEX","LOW"
2004,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93333,-87.43213,"Number of colonies observed: 16
; Number of bleached colonies: 9","MEX","MEDIUM"
2006,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.9667,-87.45312,"Number of colonies observed: 15
; Number of bleached colonies: 3","MEX","LOW"
2006,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.9667,-87.45312,"Number of colonies observed: 13
; Number of bleached colonies: 8","MEX","MEDIUM"
2006,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,"Number of colonies observed: 9
; Number of bleached colonies: 4","MEX","LOW"
2006,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,"Number of colonies observed: 10
; Number of bleached colonies: 10","MEX","MEDIUM"
2006,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03753,-87.46615,"Number of colonies observed: 5
; Number of bleached colonies: 3","MEX","LOW"
2006,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,"Number of colonies observed: 3
; Number of bleached colonies: 3","MEX","LOW"
2006,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88317,-87.41752,"Number of colonies observed: 11
; Number of bleached colonies: 9","MEX","MEDIUM"
2006,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96697,-87.4608,"Number of colonies observed: 9
; Number of bleached colonies: 1","MEX","LOW"
2006,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96697,-87.4608,"Number of colonies observed: 16
; Number of bleached colonies: 1","MEX","LOW"
2006,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,"Number of colonies observed: 6
; Number of bleached colonies: 4","MEX","LOW"
2006,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,"Number of colonies observed: 10
; Number of bleached colonies: 3","MEX","LOW"
2006,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,"Number of colonies observed: 10
; Number of bleached colonies: 5","MEX","LOW"
2006,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.09945,-87.46245,"Number of colonies observed: 20
; Number of bleached colonies: 4","MEX","LOW"
2006,"Mexico","Punta San Juan, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88328,-87.42607,"Number of colonies observed: 22
; Number of bleached colonies: 1","MEX","LOW"
1987,"Venezuela","Punta Tucacas",10.781,-68.311,"13.5% of coral cover was pale, 4.1% bleached (3 month after bleaching start)

Five of the scleractinian corals that exhibited prolonged bleaching have predominantly massive morphologies  (Colpophyllia natans, Diploria labyrinthiformis, the ""Montastraea annularis complex,"" Porites astreoides, Stephanocoenia intersepta) and three are foliaceous (the ""Agaricia agaricites complex,""  A . tenuifolia, Leptoseris cucullata [=Helioseris cucullata]) . The milleporan, M. alcicornis, is primarily an encrusting coral. Several of the rapidly growing, branching taxa (Acropora cervicornis, A . palmata,Porites porites, ""finger Porites""), which are known to have been affected by the mass bleaching event at these sites are presumed to have mostly recovered before the point-count surveys began.","VEN","MEDIUM"
1987,"Venezuela","Punta Tucacas, Morrocoy",10.85,-68.21,"Millepora alcicornis -  60% of colonies bleached (most total blech)

M. complanta - 50 % affected (many total bleach)

Agaricia tenuifolia-  25% bleached (some total belach)

A. agaricites - 75% bleached (50% total bleaching)

Diploria labyrinthiformis - ","VEN","MEDIUM"
2004,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96697,-87.4608,"Number of colonies observed: 21
; Number of bleached colonies: 11","MEX","MEDIUM"
2004,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,"Number of colonies observed: 18
; Number of bleached colonies: 8","MEX","MEDIUM"
2006,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93333,-87.43213,"Number of colonies observed: 7
; Number of bleached colonies: 1","MEX","LOW"
2006,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,"Number of colonies observed: 8
; Number of bleached colonies: 5","MEX","LOW"
2006,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,"Number of colonies observed: 6
; Number of bleached colonies: 5","MEX","LOW"
2006,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05045,-87.47035,"Number of colonies observed: 7
; Number of bleached colonies: 3","MEX","LOW"
2006,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93395,-87.43355,"Number of colonies observed: 21
; Number of bleached colonies: 4","MEX","LOW"
2006,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93395,-87.43355,"Number of colonies observed: 14
; Number of bleached colonies: 9","MEX","MEDIUM"
2006,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.93205,-87.43415,"Number of colonies observed: 4
; Number of bleached colonies: 4","MEX","MEDIUM"
2006,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.03753,-87.46615,"Number of colonies observed: 9
; Number of bleached colonies: 3","MEX","LOW"
2006,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.97288,-87.4528,"Number of colonies observed: 3
; Number of bleached colonies: 3","MEX","LOW"
2006,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05045,-87.47035,"Number of colonies observed: 5
; Number of bleached colonies: 1","MEX","LOW"
2006,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.05045,-87.47035,"Number of colonies observed: 6
; Number of bleached colonies: 1","MEX","LOW"
2006,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.01498,-87.46475,"Number of colonies observed: 1
; Number of bleached colonies: 1","MEX","LOW"
2006,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.01498,-87.46475,"Number of colonies observed: 3
; Number of bleached colonies: 1","MEX","LOW"
2004,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.96825,-87.45165,"Number of colonies observed: 11
; Number of bleached colonies: 5","MEX","MEDIUM"
2004,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.052,-87.46625,"Number of colonies observed: 10
; Number of bleached colonies: 2","MEX","LOW"
2004,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.052,-87.46625,"Number of colonies observed: 11
; Number of bleached colonies: 8","MEX","MEDIUM"
2004,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.10035,-87.4638,"Number of colonies observed: 21
; Number of bleached colonies: 18","MEX","MEDIUM"
2004,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.0169,-87.46215,"Number of colonies observed: 10
; Number of bleached colonies: 4","MEX","LOW"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,"Number of colonies observed: 11
; Number of bleached colonies: 5","MEX","MEDIUM"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",19.88048,-87.41197,"Number of colonies observed: 7
; Number of bleached colonies: 1","MEX","MEDIUM"
2005,"Mexico","Punta Xamach, Pez Maya, Reserva de la Biosfera de Sian Ka'an",20.10035,-87.4638,"Number of colonies observed: 9
; Number of bleached colonies: 7","MEX","MEDIUM"
