"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","SOURCE","CODE","SEVERITY"
2009,"Egypt","Safaga",26.51,34.07,"0% of recorded recently killed coral on substrate is result of bleaching","Reef Check, Submitted by Christian Alter. Site ID :  34.4.19.03E.26.30.37.32N","EGY","NONE"
2009,"Egypt","Safaga",26.51,34.07,"0% of recorded recently killed coral on substrate is result of bleaching","Reef check, Submitted by Christian Alter. Site ID :  34.4.19.03E.26.30.37.32N","EGY","NONE"
2009,"Egypt","Safaga",26.81,34,"0% of recorded recently killed coral on substrate is result of bleaching","Reef Check, submitted by Christian Alter. Site ID :  33.59.743E.26.48.520N","EGY","NONE"
2008,"Egypt","Safaga",26.51,34.07,"0% of recorded recently killed coral on substrate is result of bleaching","Reef Check, Submitted by Christian Alter .Site ID 34.4.21.44E.26.30.30.98N","EGY","NONE"
2008,"Egypt","Safaga",26.51,34.07,"0% of recorded recently killed corakl on substrate is result of bleaching","Reef Check, Submitted by Christian Alter. Site ID:  34.4.21.44E.26.30.30.98N","EGY","NONE"
2009,"Egypt","Safaga , Red Sea",26.8,33.99,"0% of recorded RKC on substrate is result of bleaching"," Reef Check Submitted by Christian Alter. Site ID:  33.59.493E.26.47.746N","EGY","NONE"
2009,"Egypt","Safaga ,Red Sea",26.7,33.95,"0% of recorded recently killed coral on substrate is result of bleaching","Reef Check, Submitted by Christian Alter. Site ID :  NSPanoramaReef","EGY","NONE"
2009,"Egypt","Safaga, Red Sea",26.81,33.43,"0% of recorded recently killed coral on substrate is result of bleaching","Reef Check Submitted by Christian Alter. Site ID :  33.59.743E.26.48.520N","EGY","NONE"
2007,"Egypt","Sharm el Sheik, Sinai",27.98,34.45,"impact of COTS in 1999; 0% of recorded recently killed coral on substrate is result of bleaching","Reef Check, Submitted by Christian Alter.  Site ID  34.27.128E.27.59.067N","EGY","NONE"
2009,"Egypt","Sinai, Dahab",28.5,34.5,"0% of recorded recently killed coral  on substrate is result of bleaching; One fishing line off-transect 2 m depth.","Reef Check submitted byChristian Alter. Site ID :  NSAbuHelal","EGY","NONE"
2007,"Eritrea","dahlak Archipelago",16.58,41,"Coral seemed in good condition from a bleaching point of view despite high water temps in early April. This would increase during the summer when the area becomes very hot. Terrestrial temperatures increase bu 15 degrees C from the low 30's we had to 45-50 degrees C.","Mr Pete Van de Elst, Yacht Organization, Antibes","ERI","NONE"
2002,"American Samoa","Afuli, Ta'u",-14.259,-169.501,"Less bleaching here, with only pale Montastrea curta, Pocillopora verrusosa and Porites","Alison Green unpublished data.","ASM","LOW"
2004,"American Samoa","Airport lagoon",-14.327,-170.713,"Average Hard coral in the area: 40% Soft coral: 0%
Bleached Hard coral: 20% Soft coral: 0%

Affected Species and percentage of bleaching: 
Acropora 	microphthama  -40% bleached
Acropora pulchra  - 40% bleached
Acropora nobilis -  40% bleached.
Porites 	cylindrica- 0% bleached

<a href=""http://www.reefbase.org/threats/images/airport_lagoon_bleaching.doc"" target=""_blank""> Percentage of bleaching at airport Lagoon, Tutuila, American Samoa </a>.","Doug Fenner [dfenner@blueskynet.as] personal communication to ReefBase using user input section (28/7/2004).","ASM","LOW"
2004,"American Samoa","Alofau",-14.283,-170.584,"Average Hard coral in the area: 30% Soft coral: 1%
Bleached Hard coral: 40% Soft coral: 0%
Staghorns were only partly bleached, on their upper surfaces only

Affected Species (Common or Latin) or Coral Types  and percentage of bleaching.
Acropora 	microphthama  - 80% bleached
Acropora pulchra  - 80% bleached
Acropora nobilis -  80% bleached.
Porites 	cylindrica- 0% bleached","Doug Fenner [dfenner@blueskynet.as] personal communication to ReefBase using user input section (28/7/2004).","ASM","MEDIUM"
2002,"American Samoa","Amanave, Tutuila",-14.327,-170.8322,"Montastrea curta and some Acropora totally bleached
Pocillopora eydoxi and P. verrucosa pale","Alison Green unpublished data.","ASM","LOW"
2002,"American Samoa","Aoa, Tutuila",-14.258,-170.5889,"Little bleaching, more to plate coral","Alison Green unpublished data.","ASM","LOW"
2002,"American Samoa","Asaga, Ofu",-14.163,-169.634,"Half sided bleached Platygyra daedalea
Totally white Montastrea curta, Porites,","Alison Green unpublished data.","ASM","LOW"
2002,"American Samoa","Aua, Tutuila",-14.278,-170.669,"Bleached on the upper surface surfsce of Pavona maldivensis","Alison Green unpublished data.","ASM","LOW"
2002,"American Samoa","Aunu'u Island",-14.246,-170.6883,"Small Porites,  Montastrea curta pale and very little bleaching","Alison Green unpublished data.","ASM","LOW"
2001,"American Samoa","Cape Larsen, Tuituila",-14.28,-170.72,"stronger bleaching but still relatively minor","Coral Listserver","ASM","LOW"
2002,"American Samoa","Faga, Ta'u",-14.209,-169.455,"Very little paling of Montastrea curta","Alison Green unpublished data.","ASM","LOW"
2002,"American Samoa","Faga'alu, Tutuila",-14.2898,-170.677,"No bleaching seen","Alison Green unpublished data.","ASM","NONE"
2004,"American Samoa","Faga'alu, Tutuila",-14.279,-170.677,"Average Hard coral: 60% Soft coral: 1%
Bleached Hard coral: 1% Soft coral: 0%

Affected Species and percentage of bleaching: 
Acropora 	microphthama -1%","Doug Fenner [dfenner@blueskynet.as] personal communication to ReefBase using user input section (28/7/2004).","ASM","LOW"
2002,"American Samoa","Fagafue, Tutuila",-14.294,-170.753,"A lot of Favia stelligera and Pavona sp bleached
Acropora and Pocillopora also bleached","Alison Green unpublished data.","ASM","MEDIUM"
2002,"American Samoa","Fagaitua, Tutuila",-14.272,-170.601,"Pale Porites,  Montastrea curta. 
Very little bleaching","Alison Green unpublished data.","ASM","LOW"
2002,"American Samoa","Fagamalo, Ta'u",-14.246,-169.506,"Pale Porites, Pocillopora and Montastrea curta","Alison Green unpublished data.","ASM","LOW"
2002,"American Samoa","Fagamalo, Tutuila",-14.298,-178.811,"Overall low bleaching, 
Acropora plate moderate, totally bleach
Montastrea curta, Pocillopora eydoxi and P. verrucosa pale low bleaching","Alison Green unpublished data.","ASM","LOW"
2002,"American Samoa","Fagasa, Tutuila",-14.284,-170.723,"More bleaching than  expected given freshwater runoff and cooler temperature. 
Alot of F. stelligere, Porites, Pavona bleached","Alison Green unpublished data.","ASM","MEDIUM"
2001,"American Samoa","Fagatele Bay",-14.37,-170.77,"minor bleaching less than 5%","Coral Listserver","ASM","LOW"
2004,"American Samoa","Fagatele Bay",-14.367,-170.767,"Average Hard coral: 35% Soft coral: 0%
Bleached Hard coral: 1% Soft coral: 0%

Affected Species and percentage of bleaching: 
Porites sp. - 40%
Porites 	sp2 - 80%
Leptoria 	phryga - 100%
Pocillopora eydouxi - 10%","Doug Fenner [dfenner@blueskynet.as] personal communication to ReefBase using user input section (28/7/2004).","ASM","LOW"
2002,"American Samoa","Fagatele, Tutuila",-14.366,-170.763,"One plate of Acropora totally white, Montastrea curta pale
Very little belaching","Alison Green unpublished data.","ASM","LOW"
2002,"American Samoa","Fatumafuti, Tutuila",-14.2645,-170.675,"Porites totally bleached","Alison Green unpublished data.","ASM","LOW"
2002,"American Samoa","Hurricane House, Ofu",-14.1085,-169.652,"Bleached on the upper surface of Montastrea curta, Pocillopora verrucosa, Montipora verrucosa, Favia.","Alison Green unpublished data.","ASM","LOW"
2002,"American Samoa","Leloaloa, Tutuila",-14.27,-170.677,"No bleaching seen","Alison Green unpublished data.","ASM","NONE"
2002,"American Samoa","Leone, Tutuila",-14.343,-170.789,"Very little belaching mainly Montastrea curta pale","Alison Green unpublished data.","ASM","LOW"
2002,"American Samoa","Lepula, Ta'u",-14.212,-169.455,"Very little , with only paling of Montastrea curta","Alison Green unpublished data.","ASM","LOW"
2001,"American Samoa","Masefau, Tuituila",-14.255,-170.63,"stronger bleaching but still relatively minor","Coral Listserver","ASM","LOW"
2002,"American Samoa","Masefau, Tutuila",-14.255,-170.622,"Not much branching coral before, but bleaching is severe where branching (Acropora) is abundant
Montastrea is better (understory), Leptastrea where exists is bleached","Alison Green unpublished data.","ASM","LOW"
2005,"American Samoa","Nuuuli pool, Tutuila",-14.28,-170.715,"Staghorn corals (Acropora formosa = A. muricata) have begun bleaching in the fringing reef pools of Tutuila, American Samoa.  As of 10/29/05, over 95% of A. formosa in Nuuuli pool, Tutuila, American Samoa are partly bleached.  Mike King reports similar bleaching in Alofau pool, Tutuila.  They recovered from the previous summer's bleaching just 5 months ago.<br>
Some have suggested that due to rising temperatures from global warming, in the future coral reefs may bleach every summer.  This is already happening in the pools of American Samoa.  Because it is a regular, annual event, and there are several possible controls, this offers an opportunity for scientists to plan studies of bleaching instead of having to take advantage of unpredictable opportunities.<br>
For the past two Austral summers, I have recorded the bleaching of three species of staghorn Acropora  (A. formosa, A. pulchra, and A. nobilis) in the fringing reef pools of Tutuila, American Samoa.  Acopora formosa and Porites cylindrica dominate the pools of Tutuila, but P. cylindrica was not observed to bleach.  Bleaching of the three staghorns has reached as high as 100 percent of the colonies in some of the pools, with colonies nearly entirely white.  At the same time, very few corals on the outer reef slopes were observed bleaching.  Acropora nobilis is present on the outer slopes (though not common), and did not bleach there when the same species strongly bleached in the pools.  The pools reach higher temperatures than on the outer slopes.  Most of the pools had peak temperatures of 32-33 oC in the last summer, but one hit a peak of 34.9 oC (for a half hour).  The highest temperatures occur on sunny summer days when low tide is midday, reducing circulation.  High temperatures are well known in the pools of nearby Ofu island, American Samoa (Craig, Birkeland, and Belliveau, 2001).  Those pools have a higher diversity of corals and less bleaching.<br>
Mass coral bleaching on outer reef slopes was observed by several people in American Samoa in 2002 and 2003, though the time and intensity were not recorded.  At present, about half of all staghorn colonies in the pools are dead.  Essentially none have died in the past two years, so it is likely they died in 2002 and/or 2003, when bleaching was more intense.  Thus, along with the present bleaching, staghorns in the pools have bleached for five years in a row. <br>    
In 2004, staghorns in the pools began to bleach in March, peaked in April, and ended in August.  Bleaching started again in November (04), peaked in the January to April (05) period, and ended at the end of May (05).  Now bleaching has started again at the end of October (05).  Pool staghorns are spending more of the year bleached than recovered, year after year.","Douglas Fenner, Dept. of Marine & Wildlife Resources, American Samoa (Douglas Fenner [dfenner@blueskynet.as] in Coral list 11/8/2005","ASM","LOW"
2004,"American Samoa","Nuuuli, Tutuila",-14.327,-170.703,"Average Hard coral: 25% Soft coral: 0%
Bleached Hard coral: 40% Soft coral: 0%

Affected Species and percentage of bleaching: 
Acropora 	microphthama - 	75%
Acropora pulchra -  	75%
Acropora 	nobils - 	75%
Porites 	cylindrca - 	0%
Pavona 	frondifea - 0%

Only partly bleached, on the upper surfaces.","Doug Fenner [dfenner@blueskynet.as] personal communication to ReefBase using user input section (28/7/2004).","ASM","MEDIUM"
2002,"American Samoa","Nu'uuli, Tutuila",-14.32,-170.679,NA,"Alison Green unpublished data.","ASM","NONE"
2002,"American Samoa","Ofu Village, Ofu",-14.173,-169.634,"Bleaching seen on branching and foliose","Alison Green unpublished data.","ASM","MEDIUM"
2002,"American Samoa","Olisega Village, Olisega",-14.128,-169.626,"Very little paling of Montastrea curta and some Porites","Alison Green unpublished data.","ASM","LOW"
2002,"American Samoa","Onesosopo, Tutuila",-14.284,-170.665,"Pale mushroom coral","Alison Green unpublished data.","ASM","LOW"
2002,"American Samoa","Sili, Olisega",-14.164,-169.634,"Very little paling of Montastrea curta, Leptorina and few Pavona","Alison Green unpublished data.","ASM","LOW"
2004,"American Samoa","Tutuila Lagoons",-14.284,-170.674,"A mild coral bleaching event is currently underway in American Samoa.  About 1/4 to 3/4 of living staghorns are at least partially bleached in 3 lagoons on Tutuila.  Only upper surfaces of horizontal branches have any bleaching (usually it is only partial even on upper surfaces); undersides always retain some color.  No colonies are totally bleached, none recently dead.  A few A. palifera and A. cf. listeri are bleached, but there are very few colonies of these species in the lagoons.  Other species are not bleached.  Bleaching was first seen on March 20.  The last previous check of these corals was on Feb 28.
     Temperature loggers in one lagoon show temperatures rising to a peak averaging a little over 30C in mid-February, and remaining fairly steady since then.  Peak temperatures reach 32C for a few hours on some days.  These 3 lagoons have little water circulating into them at low tide.  25-75% of staghorns in the more closed lagoons are bleached.  Similar areas with the same staghorns that have open circulation with the ocean have very little bleaching (about 1-5%).  Reef fronts that have been looked at also have no bleaching, but do not have these staghorns.
    I am told that last year there was strong bleaching of the staghorns, and there was bleaching in the previous summer as well.

Records from temperature loggers show that the sea surface temperature in American Samoa was heating up in December and early January.  When Hurricane Heta hit on Jan 6, 2004 it caused a sudden large drop in sea surface temperatures, most likely due to wave mixing of surface waters with cooler deeper water.  After Jan 6, sea surface temperature began to warm again, starting at a new lower base.  So in effect, Hurricane Heta reset the summer warming of surface waters.  Presumably then the maximum temperatures that were reached were lower than they would have been otherwise, and bleaching was more mild than it would have been otherwise.  Normal summer bleaching here may be closer to that experienced in the previous two summers, when mass bleaching of perhaps 20-30% of corals on reef slopes was followed by the death of some table corals on slopes and some staghorns and fire coral in lagoons.","Doug Fenner [dfenner@blueskynet.as] in Coral-list@coral.aoml.noaa.gov 30/3/2004 and personal communication to ReefBase.","ASM","LOW"
2004,"American Samoa","Utulei, Tutuila",-14.286,-170.685,"Average Hard coral: 40% Soft coral: 1%
Bleached Hard coral: 3% Soft coral: 0%

Affected Species and percentage of bleaching: 
Acropora 	microphthama - 5%
Porites 	cyindrica - 0%
Porites l	obata - 0%","Doug Fenner [dfenner@blueskynet.as] personal communication to ReefBase using user input section (28/7/2004).","ASM","LOW"
2002,"American Samoa","Utulei, Tutuila",-14.283,-170.675,"No bleaching seen","Alison Green unpublished data.","ASM","NONE"
2002,"American Samoa","Vatia, Tutuila",-14.264,-170.6678,"3-6m - 40% bleached
10 m - <10% bleached","Alison Green unpublished data.","ASM","LOW"
2006,"Guam","Anae Island, Agat",13.361,144.627,"Saw bleaching of Pocillopora verrucosa on the reef crest (1m or less) at Anae Island, Agat, Guam.","Lisa Chau [sirendipity009@yahoo.com] in Coral list on 19/9/2006","GUM","UNKNOWN"
2006,"Guam","Pago Bay",13.42,144.784,"Rob Rowan, reported seeing bleaching on the reef crest (1-2m) at Pago Bay (right off the marine lab), Guam.","Lisa Chau [sirendipity009@yahoo.com] in Coral list on 19/9/2006","GUM","UNKNOWN"
2001,"Guam","West central Guam",13.4667,144.7833,"no bleaching","http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_reports","GUM","NONE"
2002,"Marshall Islands","Eastern (Winward reef) Kwajalein Atoll",9.196,167.656,"Extensive bleaching of the top 8 to10 inches of many species in shallow water. 
Bleaching probably was due to a series of very low tides coupled with light winds and periods of heavy rain.","John Naughton Coral-list@coral.aoml.noaa.gov
17/9/2002","MHL","HIGH"
2002,"Marshall Islands","Jaluit (South west of Majuro)",5.993,169.602,"These corals are briefly exposed at low tide (new moon) when we experienced very high atmospheric temperatures coincident with  lack of trade winds.","Silvia Pinca Coral-list@coral.aoml.noaa.gov
4/11/2002","MHL","UNKNOWN"
2005,"Marshall Islands","Majuro",7.083,171.143,"Majuro is currently suffering renewed minor bleaching (first noticed on Feb 13 2005) restricted to the reef flat (chiefly small Acropora spp, such as A. digitifera).  Perhaps this is related to the ""hotspot"" to the south.  While this sort of shallow bleaching (upper half meter or less) is not unusual (we had similar bleaching in 2000, 2002 and 2004) what is novel is the season; previous bleachings were limited to the autumn (Sept-Nov) when maximal temperatures occur.  A week later (Feb. 20) a dive computer gave a temp. reading of 84 F at the surface and 82 F 10 meters down.  This bleaching is on the southern leeward shore, sheltered from the tradewinds, during a period of calm condition (i.e., minimal swell).","Dean Jacobson [atolldino@yahoo.com] in coral list 23/2/2005","MHL","UNKNOWN"
2002,"Marshall Islands","Majuro",7.01,171.367,"Entire atoll experience bleaching (?)
Uppermost intertidal Acropora (blue axial tips, A. seriata?) comingled with a rose-colored Pocillopora.  Tip bleaching, marking the shallow thermocline below.","Dean Jacobson Coral-list@coral.aoml.noaa.gov
11/9/2002","MHL","LOW"
2006,"Marshall Islands","Majuro atoll",7.096,171.164,"In early October 2006 on Majuro atoll (RMI), shallow coral bleaching was detected (the first episode since last February), restricted to low-tide exposed colonies (mainly Acropora, zooanthids)  Very low mortality, so far. <br>
 More interesting, in mid-October, partial and total bleaching was seen on massive Porites (cf.
lobata)colonies in the northern lagoon, in 2-4 m depth (5 % of total population; 95% showed no signs of bleaching).  Many tabulate Acropora and Millepora colonies were partially or totally bleached as well.","Dean Jacobson [atolldino@yahoo.com] in Coral list on 28/10/2006","MHL","LOW"
2002,"Marshall Islands","Majuro Atoll",7.09,171.198,"We now witnessed at least two bleaching events (a third one is probably happening now) off the shores of Majuro atoll (7 degree N), both lagoon and ocean side, attacking Acroporas (at least cerealis and robusta and maybe nana) on the reef shelf. These corals are briefly exposed at low tide (new moon) when we experienced very high atmospheric temperatures coincident with  lack of trade winds.","Silvia Pinca Coral-list@coral.aoml.noaa.gov
4/11/2002","MHL","UNKNOWN"
2002,"Marshall Islands","Northern Kwajalein Atoll",9.339,167.446,"Extensive bleaching of the top 8 to10 inches of many species in shallow water. 
Bleaching probably was due to a series of very low tides coupled with light winds and periods of heavy rain.","John Naughton Coral-list@coral.aoml.noaa.gov
17/9/2002","MHL","HIGH"
2002,"Marshall Islands","South Eastern, Majuro",7.01,171.367,"Entire atoll experience bleaching (?)
Uppermost intertidal Acropora (blue axial tips, A. seriata?) co-mingled with a rose-colored Pocillopora.  Tip bleaching, marking the shallow thermocline below","Dean Jacobson Coral-list@coral.aoml.noaa.gov
11/9/2002","MHL","LOW"
2001,"Northern Mariana Islands","Grotto Cave dive site, Saipan, Northern Mariana Islands",15.2,145.7,"occasional bleached coral","http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_reports","NMI","LOW"
2003,"Northern Mariana Islands","Northern Mariana Islands Chain",20.546,144.886,"Live coral cover varies greatly among islands between 5% - 50%.
The relative amount of coral bleaching was approximately 30 - 50%.
Area affected : slopes, varying in width and degree.
Despite the large number of bleached colonies, the event seems to be mild with low densities of zooxanthellae left in the corals.","Peter C. Houk personal communication to ReefBase","NMI","MEDIUM"
2001,"Northern Mariana Islands","Objon Beach, Saipan, Northern Mariana Islands",15.2,145.7,"no bleaching","http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_reports","NMI","NONE"
2001,"Northern Mariana Islands","Rota, Northern Mariana Islands",14.5,145.2,"present but patchy on fore reef and reef crest","http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_reports","NMI","MEDIUM"
2001,"Northern Mariana Islands","Rota, Northern Mariana Islands",14.15,145.2,"""Rota, the island in the Mariana Islands, is known for its 
incredible visibility (100ft.+) and its fairly consistant 
conditions suitable for coral growth.  Over the past 2-4 
months in particular, we have had water temperatures of 86-89 F 
at depths of 80-100ft.  I found this a bit surprising and it 
seems to me that there has been quite a bit more bleaching 
occuring lately.  Other areas in Micronesia - Palau in
particular, have had devasting bleaching problems.""","http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_reports - Lisa Skilang","NMI","MEDIUM"
2007,"Northern Mariana Islands","Saipan : Managaha MPA sanctuary",-15.28,145.7,"Average Hard coral is 35% and  Soft coral is  1% 
Bleached Hard coral: 9% Soft coral: 0%

First Observtion Date was on  8/3/2007 and Last Observetion/Visit Date is on 6/1/2007. Bleaching was seen in the previous year and the number of bleached is 1 times.

The  affected species is pale with some zooxanthellae left as base of colonies","Mr. Peter Houk,marine biologist, EPA, Florida Institute of Technology
Email	 phouk@fit.edu","NMI","UNKNOWN"
2001,"Northern Mariana Islands","Saipan, Northern Mariana Islands",15.2,145.7,"rampant bleaching on the inner reef platform","http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_reports","NMI","MEDIUM"
2001,"Northern Mariana Islands","Teteto Beach, Rota, Northern Mariana Islands",14.15,145.2,"extensive in very shallow lagoonal reef","http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_reports","NMI","HIGH"
2001,"Northern Mariana Islands","Teteto Beach, Rota, Northern Mariana Islands",14.15,145.2,"little bleached coral in deeper part of reef","http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_reports","NMI","LOW"
2001,"Palau","Palau",7.752,134.5763,"no bleaching","http://orbit-net.nesdis.noaa.gov/orad/sub/bleaching_reports","PLW","NONE"
2000,"Cook Islands","Aitutaki",-18.8667,-159.75,"all coral bleached","Coral Listserver","COK","HIGH"
2000,"Cook Islands","Rarotonga Lagoon",-21.2333,-159.7667,"bleaching","Coral Listserver","COK","LOW"
2007,"French Polynesia","Bora Bora",-16.51,-151.76,"100% of recorded RKC (recently killed coral)on substrate is result of bleaching; many small pieces of corals, damaged and broken; 56 surgeonfish, 4 trevally, 1 Culcita novaeguinae, 2 trochus","Reef Check, Submitted by Elodie Lagouy .  Site ID 151.45.852W.16.30.415S","PYF","HIGH"
2007,"French Polynesia","Bora Bora",-16.48,-151.72,"100% of recorded RKC (recently killed coral)on substrate is result of bleaching; 89 surgeonfish, 3 trevally, 1 trochus; Many giant mussels shells on the bottom. Branching corals are very damaged.","Reef Check, Submitted by Elodie Lagouy .  Site ID 151.43.224W.16.28.773S","PYF","HIGH"
2007,"French Polynesia","Bora Bora",-16.54,-151.73,"90% of recorded RKC (recently killed coral)on substrate is resulf of bleaching; Pavona genus is widely represented in this area. Branching corals are still absent. The human being's pressure is still very important, mainly by snorkeling activities.Populations of fish are still very important, may be because many touristic tours working on this spot and practicing feeding; 86 surgeonfish, 380 goatfish, 2 Culcita novaeguinae, 3 trochus","Reef Check, Submitted by Elodie Lagouy.  Site ID:  151.43.621W.16.32.544S","PYF","HIGH"
2007,"French Polynesia","Bora Bora",-16.54,-151.73,"100% of recorded RKC (recently killed coral)is result of bleaching; Poor recruitment and biodiversity about invertebrates. Recruitment is still very poor, no invertebrates and just herbivorous fishes. 92 surgeonfish, 10 goatfish, 1cowrie","Reef Check, Submitted by Elodie Lagouy.  Site ID: 151.43.706W.16.32.117S","PYF","HIGH"
2007,"French Polynesia","Bora Bora",-16.53,-151.73,"75% of recorded RKC (recently killed coral)is result of bleaching; Genus Pavona is the main genus touched by bleaching phenomenon on this spot. Since the red tide problem (2002), marine life is gaining ground but very slowly. 52 surgeonfish, 1 goatfish, 1 cowrie","Reef Check, Submitted by Elodie Lagouy.  Site ID : 151.43.791W.16.32.087S","PYF","HIGH"
2007,"French Polynesia","Bora Bora",-16.54,-151.74,"90% of recorded RKC (recently killed coral)is result of bleaching; Synaraea, Montipora, Pocillopora and Acropora are touched by bleaching phenomenon. Human being's pressure is constant and still damage the top of this fringing reef. Many big pieces of corals (1 m3 at least) are damaged and move along the slope. 134 surgeonfish, 31 goatfish, 2 Culcita novaeguinae, 11 trochus, 1 cowrie","Reef Check, Submitted by Elodie Lagouy.  Site ID  151.44.447W.16.32.562S","PYF","HIGH"
2007,"French Polynesia","Bora Bora",-16.5,-151.76,"100% of recorded RKC (recently killed coral)is result of bleaching; Many new young corals (juveniles); Turtle and eagle ray observed on the third rope; 262 surgeonfish, 1 Culcita novaeguiniae, 3 trochus, 4 cowrie","Reef Check, Submitted by Elodie Lagouy .  Site ID 151.45.440W.16.29.941S","PYF","HIGH"
2007,"French Polynesia","Bora Bora",-16.55,-151.78,"100% of recorded RKC (recently killed coral)is result of bleaching; Acropora and Pocillopora genus are the main corals concerned by bleaching phenomenon; Important inverts harvest (clam shells); 92 surgeonfish, 6 goatfish, 108 trochus, 1 cowrie","Reef Check, Submitted by Elodie Lagouy.  Site ID  151.46.704W.16.33.088S","PYF","HIGH"
2007,"French Polynesia","Bora Bora",-16.5,-151.78,"100% of recorded RKC (recently killed coral)is result of bleaching; 132 surgeonfish, 9 goatfish, 2 trevally, 1 cowrie","Reef Check, Submitted by Elodie Lagouy .  Site ID 151.47.039W.16.29.965S","PYF","HIGH"
2007,"French Polynesia","Bora Bora",-16.5,-151.78,"100% of recorded RKC (recently killed coral)is result of bleaching; Pocillopora genus is the main coral killed by bleaching (with some Montipora and Acropora genus). The biodiversity is still very interesting. 118 surgeonfish, 9 goatfish, 6 trevally, 1 Culcita novaeguinae, 1 cowrie","Reef Check, Submitted by Elodie Lagouy.  Site ID  151.47.039W.16.29.965S","PYF","HIGH"
2007,"French Polynesia","Bora Bora",-16.54,-151.79,"100% of recorded RKC (recently killed coral)is result of bleaching; Genus Acropora, Pocillopora and Montipora are concerned by bleaching phenomenon; 35 surgeonfish, 15 goatfish, 6 trochus","Reef Check, Submitted by Elodie Lagouy.  Site ID  151.47.324W.16.32.380S","PYF","HIGH"
2007,"French Polynesia","Bora Bora",-16.46,-151.78,"100% of recorded RKC (recently killed coral)on substrate is result of bleaching; 8 surgeonfish","Reef Check, Submitted by .  Site ID NSMotuHaapiti Elodie Laguoy","PYF","HIGH"
2007,"French Polynesia","Bora Bora",-16.44,-151.76,"100% of RKC (recently killed coral)on substrate is result of bleaching; this part of the lagoon was very damaged by A. planci; 8 surgeonfish","Reef Check, Submitted by Elodie Laguoy.  Site ID NSMotuOme","PYF","HIGH"
2007,"French Polynesia","Bora Bora",-16.45,-151.77,"100% of recorded RKC (recently killed coral)on substrate is result of bleaching; 3 surgeonfish, 1 trevally, 2 trochus, 1 Cypraeidae; touristic tours are organized on this spot","Reef Check, Submitted by Elodie Laguoy.  Site ID NSMotuTane","PYF","HIGH"
2008,"French Polynesia","Bora Bora",-16.51,-151.78,"0% of recorded Recently killed coral on substrate is result of bleaching; 45 surgeonfish, 35 goatfish","Reef Check, Submitted by Elodie Lagouy . Site IDNSMotuTapu","PYF","NONE"
2008,"French Polynesia","Bora Bora",-16.51,-151.76,"0% of recorded Recently killed coral on substrate is result of bleaching; 17 surgeonfish, 57 goatfish, 2 trochus, 1 cowry","Reef Check, Submitted by Elodie Lagouy. Site ID 151.45.852W.16.30.415S","PYF","NONE"
2008,"French Polynesia","Bora Bora",-16.54,-151.79,"100% of recorded Recently killed coral on substrate is result of bleaching; Acropora, Pocillopora and Montipora genus are the main corals killed by COTS. The phenomenon about important populations of COTS inside the lagoon is new. This spot is very visited by people for fishing, spearfishing and mollusc harvesting activities. Wild anchorages can be observed everywhere. 30 surgeonfish, 10 goatfish, 1 trevally","Reef Check, Submitted by Elodie Lagouy . Site ID 151.47.324W.16.32.380S","PYF","NONE"
2008,"French Polynesia","Bora Bora",-16.54,-151.73,"0% of recorded Recently killed coral on substrate is result of bleaching; Pavona genus is dominant, Acropora genus still absent (since 2002, red tide phenomenom); Invertebrates harvest seems to be very low. Only small pieces of corals continue to be collected by some snorkelers, because accepted by the main population of guides. 87 surgeonfish, 63 goatfish, 1 cowry","Reef Check, Submitted by  Elodie Lagouy. Site ID 151.43.621W.16.32.544S","PYF","NONE"
2008,"French Polynesia","Bora Bora",-16.53,-151.73,"0% of recorded Recently killed coral on substrate is result of bleaching; The biodiversity of corals is higher than in many spots. Fish populations are much more interesting than invertebrates, still very absent. 73 surgeonfish, 140 goatfish","Reef Check, Submitted by Elodie Lagouy. Site ID 151.43.791W.16.32.087S","PYF","NONE"
2008,"French Polynesia","Bora Bora",-16.54,-151.73,"0% of recorded Recently killed coral on substrate is result of bleaching; We observe a very light positive evolution about corals coverage. 80 surgeonfish, 5 goatfish, 2 trochus, 1 cowry","Reef Check, Submitted by Elodie Lagouy. Site ID 151.43.706W.16.32.117S","PYF","NONE"
2008,"French Polynesia","Bora Bora",-16.54,-151.74,"0% of recorded Recently killed coral on substrate is result of bleaching; Synaraea genus is still very dominant and very pioneer, in spite of many human beings pressures. Except for clam shells increasing their population, this area is relatively balanced. 119 surgeonfish, 9 goatfish, 20 trochus, 1 cowry","Reef Check, Submitted by Elodie Lagouy. Site ID 151.44.447W.16.32.562S","PYF","NONE"
2008,"French Polynesia","Bora Bora",-16.5,-151.78,"5% of recorded Recently killed coral on substrate is result of bleaching; Hard Corals decrease a lot with COTS invasion. 114 surgeonfish, 9 goatfish, 2 trevally","Reef Check, Submitted by Elodie Lagouy . Site ID 151.47.039W.16.29.965S","PYF","LOW"
