"YEAR","COUNTRY","LOCATION","LAT","LON","REMARKS","SOURCE","CODE","SEVERITY"
1998,"Torres Strait & Great Barrier Reef","No Name",-21.20908,151.98935,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name",-21.22543,151.98573,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name",-21.23105,152.50272,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name",-21.32037,152.48525,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name",-21.55572,152.54359,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name",-21.57729,152.53401,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name",-21.66714,152.54367,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name",-21.35944,152.48005,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name",-21.41713,152.48976,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name",-21.14025,152.50253,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name",-21.17931,152.51641,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name",-21.20492,152.52169,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name",-21.35888,152.51912,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name",-21.38415,152.5317,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name",-21.39944,152.50936,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name",-21.46541,152.51973,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name",-22.30081,152.73197,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name",-22.32612,152.72336,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name",-22.05921,152.73552,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name 18-017",-18.0167,146.7833,"3-5%","Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","No Name 18-022",-18.1,146.7833,"5-15%","Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","No Name Rf",-14.64518,145.64581,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","No Name, NE side",-18.90384,147.95683,"<2%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","No Name, NE side",-18.90384,147.95683,"<2%","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","No Name, SE side",-18.90384,147.95683,"0.1","Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","No Name, SE side",-18.90384,147.95683,"0.1","Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Nob Is",-11.95315,143.26779,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Noel Is",-21.49167,149.88333,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Noel Is",-21.49167,149.88333,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Nomad Rf",-12.14374,143.37115,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1994,"Torres Strait & Great Barrier Reef","Norman Reef",-16.4305,145.9965,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","North Barnard, Hutchison Is",-17.675,146.167,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","North Barnard, Hutchison Is",-17.675,146.167,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","North Barnard, Kent Is",-17.676,146.175,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","North Barnard, Kent Is",-17.676,146.175,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","North Barnard, Linquist Is",-17.67,146.167,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","North Barnard, Linquist Is",-17.67,146.167,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","North Direction Is",-14.74254,145.51029,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","North Direction Is",-14.74254,145.51029,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1992,"Torres Strait & Great Barrier Reef","North Direction Island R",-14.7425,145.5103,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","North East Is",-21.66167,150.31667,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","North East Is",-21.66167,150.31667,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","North Kepple Is",-23.084,150.89185,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","North Ledge Rf",-10.67819,142.73723,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","North Molle Is",-20.21942,148.80765,"No bleaching","Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","North Molle Is",-20.21942,148.80765,"No bleaching","Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","North Rock",-22.18333,150.35833,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1999,"Torres Strait & Great Barrier Reef","North West Cape Ningaloo Reef",-22.0333,113.9167,"5-10% bleached","http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Nymph Is",-14.65779,145.25161,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Nymph Is",-14.65779,145.25161,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","off Cairns",-16.7078,146.0142,NA,"http://www.aims.gov.au/news/pages/media-release-980227.html","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Old Rf",-19.38539,148.08683,"No bleaching","Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Old Rf",-19.38539,148.08683,"No bleaching","Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Olden Is",-20.10669,148.57004,"Not much coral","Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Olden Is",-20.10669,148.57004,"Not much coral","Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","One Tree, lagoon",-23.50036,152.06371,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","One Tree, lagoon",-23.50036,152.06371,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","One Tree, outside",-23.50036,152.06371,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","One Tree, outside",-23.50036,152.06371,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1992,"Torres Strait & Great Barrier Reef","Opal Reef",-16.2178,145.8886,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, Harrier Point",-18.66275,146.48549,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, Harrier Point",-18.66275,146.48549,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, Hazard Bay",-18.63545,146.49386,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, Hazard Bay",-18.63545,146.49386,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, NE Reef",-18.59484,146.49729,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, NE Reef",-18.59484,146.49729,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, Pioneer Bay",-18.60361,146.48639,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, Pioneer Bay",-18.60361,146.48639,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, SE side",-18.64081,146.50495,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Orpheus Is, SE side",-18.64081,146.50495,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Orpheus Island",-18.6587,146.4852,"84-87% corals bleached","Wilkinson, Clive. http://coral.aoml.noaa.gov/bulls/clive-bleaching.html","AUS","HIGH"
1999,"Torres Strait & Great Barrier Reef","Orpheus Island",-18.6587,146.4852,"1% bleached","http://www.osdpd.noaa.gov/PSB/EPS/SST/climohot_1999.html","AUS","LOW"
1994,"Torres Strait & Great Barrier Reef","Orpheus Island Reef A",-18.6036,146.4864,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1998,"Torres Strait & Great Barrier Reef","Orpheus Island Reef A ( Reef 18049A )",-18.6083333333333,146.483333333333," Between 84-87% of corals were bleached, but 5 weeks later, mortality was between 2.5 and 17%.","ReefBase","AUS","HIGH"
1994,"Torres Strait & Great Barrier Reef","Orpheus Island Reef B",-18.6355,146.4939,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1994,"Torres Strait & Great Barrier Reef","Orpheus Island Reef C",-18.6567,146.4841,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1994,"Torres Strait & Great Barrier Reef","Orpheus Island Reef D",-18.6408,146.5049,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1994,"Torres Strait & Great Barrier Reef","Orpheus Island Reef E",-18.5807,146.495,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1994,"Torres Strait & Great Barrier Reef","Otter Reef",-18.0529,146.5574,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Otter Reef",-18.0833,146.5667,"70%","Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Otter Rf",-18.05293,146.5574,"30-70%. Lots of fluoro corals","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Otter Rf",-18.05293,146.5574,"30-70%. Lots of fluoro corals","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Otterbourne Is",-22.03333,150.3,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Outer rocks",-23.98333,151.76667,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Outer Rocks",-23.98333,151.76667,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1994,"Torres Strait & Great Barrier Reef","Oyster Reef",-16.6429,145.9344,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1994,"Torres Strait & Great Barrier Reef","Packer Reefs",-20.4765,150.2071,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1994,"Torres Strait & Great Barrier Reef","Packer Reefs",-20.4817,150.2067,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Palm Island, GBR",-18.7691,146.6305,"Widespread","NOAA database","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Paluma Shoals",-19.09961,146.56006,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Paluma Shoals",-19.09961,146.56006,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1994,"Torres Strait & Great Barrier Reef","Pandora Reef",-18.8138,146.4327,NA,"GBRMPA  Historical Bleaching Database","AUS","UNKNOWN"
1998,"Torres Strait & Great Barrier Reef","Pandora Reef                   ",-11.425,144.008333333333,"Bleaching followed both  a temperature rise and extensive fresh water flows over the reef. ","ReefBase","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Pandora Rf",-18.81399,146.43205,"Harry Messel' on site at 13:15","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Pandora Rf",-18.81399,146.43205,"Harry Messel' on site at 13:15","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Parke Rf",-14.42213,145.32171,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Pasco Rf",-15.05062,145.53116,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Pasco Rf",-15.05062,145.53116,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Pearl Ledge",-23.8,151.36667,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Pearl Ledge",-23.8,151.36667,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Peart Rf",-17.48555,146.39016,"20-30%","Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Peart Rf",-17.48555,146.39016,"20-30%","Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Pelorus Is, East side",-18.55997,146.48654,"In patches could be scored a 1.","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Pelorus Is, East side",-18.55997,146.48654,"In patches could be scored a 1.","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Pelorus Is, South side",-18.55997,146.48654,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Pelorus Is, South side",-18.55997,146.48654,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Pelorus Is, West side",-18.55997,146.48654,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Pelorus Is, West side",-18.55997,146.48654,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Penrith Is",-21.01822,149.89692,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Penrith Is",-21.01822,149.89692,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Petrel Isl",-20.2,149.11333,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Petrel Isl",-20.2,149.11333,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Petricola Shoal",-14.63474,145.47925,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Petricola Shoal",-14.63474,145.47925,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Phillips Rf",-18.975,146.617,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Phillips Rf",-18.975,146.617,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Pickersgill Rf",-15.87541,145.57303,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Pickersgill Rf",-15.87541,145.57303,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Picnic Bay",-19.1917,146.842,"Large areas of pale coral","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Picnic Bay",-19.1917,146.842,"Large areas of pale coral","Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Pincer Is",-20.68333,149.1,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Pine Is",-21.65,150.21667,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Pine Is",-21.65,150.21667,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Pine Peak Is",-21.52051,150.25742,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Pine Peak Is",-21.52051,150.25742,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1994,"Torres Strait & Great Barrier Reef","Plaster Reef",-19.6328,149.6687,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Polmaise Rf",-23.5635,151.68304,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Polmaise Rf",-23.5635,151.68304,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Pompey Rf",-20.95012,150.65748,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Pompey Rf",-20.95012,150.65748,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Potter Rf",-17.70151,146.54409,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Potter Rf",-17.70151,146.54409,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Prawn Rf",-19.02262,148.11096,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Prawn Rf",-19.02262,148.11096,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1994,"Torres Strait & Great Barrier Reef","Pretty Patches",-16.6245,146.0417,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1994,"Torres Strait & Great Barrier Reef","Pretty Patches",-16.6431,146.0245,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1994,"Torres Strait & Great Barrier Reef","Pretty Patches",-16.6474,146.0348,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Prince Rf",-21.06729,150.25651,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Prince Rf",-21.06729,150.25651,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Prudhoe Is",-21.33333,149.69167,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Prudhoe Is",-21.33333,149.69167,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Pullen Rf",-15.25249,145.58315,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Pullen Rf",-15.25249,145.58315,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Quoin Is",-12.4167,143.5,NA,"Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Raine Is",-11.59499,144.04471,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Rattlesnake Is",-19.03,146.608,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Rattlesnake Is",-19.03,146.608,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Rattlesnake Isalnd",-19.0333,146.6167,"70-90%","Berkelmans, R. and Oliver, J.K. 1999. Large-scale bleaching of corals on the Great Barrier Reef. Coral Reefs. 18:55-60","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Rattray Is",-19.99558,148.55696,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Rattray Is",-19.99558,148.55696,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1994,"Torres Strait & Great Barrier Reef","Rebe Reef",-19.8012,150.1529,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Reef 19-131, Swains sector GBR",-22.1756,152.699,"no bleaching","http://www.aims.gov.au/pages/research/caching/Broadscale-bleaching/beb-01.html","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Renou Islet",-21.43333,149.81667,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Renou Islet",-21.43333,149.81667,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Rib Rf",-18.48038,146.87289,"1-2%. Fluoro corals??","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Rib Rf",-18.48038,146.87289,"1-2%. Fluoro corals??","Berkelmans & Oliver (1999)","AUS","LOW"
1998,"Torres Strait & Great Barrier Reef","Ribbon No 10",-14.8,145.717,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Ribbon No 10",-14.683,145.7,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Ribbon No 7",-15.28188,145.74696,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Ribbon No 8",-15.07649,145.72106,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Ribbon No 9",-14.99309,145.70112,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1992,"Torres Strait & Great Barrier Reef","Ribbon Reef No.10",-14.8332,145.6983,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1992,"Torres Strait & Great Barrier Reef","Ribbon Reef No.5",-15.3665,145.7806,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1992,"Torres Strait & Great Barrier Reef","Ribbon Reef No.9",-14.9931,145.7011,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Richards Is",-18.00841,146.15333,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Richards Is",-18.00841,146.15333,NA,"Berkelmans & Oliver (1999)","AUS","MEDIUM"
1998,"Torres Strait & Great Barrier Reef","Riptide Cay",-21.24339,151.84588,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Riptide Cay",-21.24339,151.84588,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Robertson Rf",-20.35179,150.09605,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Robertson Rf",-20.35179,150.09605,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Rodney Is",-11.89632,143.10626,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1994,"Torres Strait & Great Barrier Reef","Ross Reef",-19.8763,149.5817,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Ross Rf",-19.87632,149.58175,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Ross Rf",-19.87632,149.58175,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1992,"Torres Strait & Great Barrier Reef","Rosser Reef",-15.6104,145.5138,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Rothbury Is",-22.03062,150.64853,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1992,"Torres Strait & Great Barrier Reef","Ruby Reef",-15.7494,145.7778,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Rudder Rf",-16.19497,145.69538,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Rundle Is",-23.53555,151.27463,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Saddleback Is, east",-20.06819,148.53607,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Saddleback Is, east",-20.06819,148.53607,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Saddleback Is, north",-20.06819,148.53607,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Saddleback Is, north",-20.06819,148.53607,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Salamander Rf",-19.18091,147.0645,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Salamander Rf",-19.18091,147.0645,NA,"Berkelmans & Oliver (1999)","AUS","HIGH"
1998,"Torres Strait & Great Barrier Reef","Sandpiper Rf",-21.02683,150.08096,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Sandpiper Rf",-21.02683,150.08096,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Sandshoe Rf",-22.21366,152.75282,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Sandshoe Rf",-22.21366,152.75282,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
1994,"Torres Strait & Great Barrier Reef","Saxon Reef",-16.4677,145.9879,NA,"GBRMPA  Historical Bleaching Database","AUS","NONE"
1998,"Torres Strait & Great Barrier Reef","Scawfell Is",-20.86667,149.6,NA,"Berkelmans & Oliver (1999)","AUS","NONE"
